
45.4378052,12.4375980,restaurant,,Vanin,,,
45.5413025,12.2118502,restaurant,italian,Osteria al Turbine,,,
45.5039755,12.2630888,restaurant,,Pizzeria da Michele,,,
45.4482391,12.4261116,restaurant,fish,All´Ancora,,,
45.4374437,12.3362181,restaurant,,Al Graspo de Ua,,,
45.4387770,12.3424445,restaurant,italian_pizza,Spaghetteria 6342 A Le Tole,"Mo-Su 12:00-15:30, 19:00-22:30",,
45.4404926,12.3399401,restaurant,italian,Ostaria Boccadoro,Mo-Su 10:00-23:00,,
45.4431706,12.3403008,restaurant,italian,Algiubagio,,,
45.4368987,12.3195040,restaurant,italian,Trattoria B&B alle Burchielle,,,
45.4369423,12.3198980,restaurant,,Trattoria ai Tre Ponti,,,
45.4388440,12.3212843,restaurant,,Trattoria dalla Zanze,,,
45.4397839,12.3276396,restaurant,,Al Bagolo,,,
45.4398458,12.3216430,restaurant,,Ristorante Da Nino,,,
45.4418039,12.3221400,restaurant,,Trattoria alle Lance,,,
45.4418972,12.3220094,restaurant,,Trattoria Il Vagone,,,
45.4421437,12.3216633,restaurant,japanese,Ristorante Kome,,,
45.4955294,12.1517189,restaurant,pizza,Pizzeria Barone Rosso,,,
45.4486726,12.1930879,restaurant,,Ristorante alla Fornace,,,
45.4372629,12.1460430,restaurant,,Pizzeria al Giardinetto,,,
45.4187675,12.1668468,restaurant,,"Hotel ristorante ""Poppi""",,,
45.5377919,12.3530336,restaurant,italian,Dammi Il 5,,,
45.5426434,12.3978240,restaurant,italian,Trattoria Antica Altino,,,
45.4798868,12.2036253,restaurant,,Pizzeria la Mura,,,
45.4930470,12.5877817,restaurant,steak_house,La Pampa,,,
45.4712221,12.4473481,restaurant,,Locanda Antica Dogana,,,
45.4546067,12.4345635,restaurant,,Marina di Lio Grande,,,
45.4347273,12.3330000,restaurant,italian,Vini Da Arturo,,,
45.4410625,12.3399802,restaurant,italian,Ristorante La Colonna,,,
45.4390573,12.3374237,restaurant,italian;pizza,Pizzeria Malibran,,,
45.4368035,12.1394635,restaurant,regional,Ristorante Pizzeria Bar Macedonia,,,
45.4398168,12.3399052,restaurant,,Osteria da Alberto,,,
45.5271803,12.1093539,restaurant,,Boraccia,,,
45.4570776,12.3579066,restaurant,,Osteria Al Duomo,,,
45.4420033,12.3337418,restaurant,italian,Vini da Gigio,"We-Su 12:00-14:00, 19:00-22:00",,
45.4375091,12.3372648,restaurant,,Trattoria Aquila Nera,,,
45.4165073,12.3677598,restaurant,italian,Villa Laguna,,,
45.4632156,12.1217181,restaurant,,Osteria da Conte,,,
45.4852176,12.4181207,restaurant,italian,Trattoria da Romano,,,
45.4437364,12.3260030,restaurant,italian,Al Poggio,,,
45.4363902,12.3356590,restaurant,italian,Al Teatro Goldoni,,,
45.4929840,12.2665444,restaurant,italian;pizza,Pizzeria Ristorante Serenella,,,
45.4276696,12.1821151,restaurant,,Pizzeria Griglieria Cà Romea,,,
45.4358593,12.3254031,restaurant,italian,L'impronta,Mo-Fr 07:00-02:00; Sa 08:00-02:00,,
45.4360424,12.3250595,restaurant,,Estro - Vino e Cucina,"We-Mo,PH 12:00-23:00",,
45.4343959,12.3260884,restaurant,italian,Venice Eat,,,
45.4846710,12.4183860,restaurant,italian,Vecio,,,
45.4394521,12.3364631,restaurant,italian,Taverna al Remer,Mo-Su 11:00-00:00,,
45.4376690,12.3361786,restaurant,,Hotel Ristorante,,,
45.4383460,12.3345058,restaurant,italian,Trattoria alla Madonna,Th-Tu 12:00-22:00,,
45.4396497,12.3334608,restaurant,,Poste Vechie,,,
45.4396562,12.3314115,restaurant,italian,Al Nono Risorto,"Mo-Tu,Th-Su 12:00-15:00,18:00-22:30; PH closed",,
45.4372659,12.3369825,restaurant,italian;pizza,Trattoria Da Mamo,,,
45.4312276,12.3569088,restaurant,italian;pizza,Tosi grandi,,,
45.4311717,12.3571804,restaurant,italian;pizza,Trattoria dai Tosi,,,
45.4322872,12.3538926,restaurant,,Le Spighe,,only,
45.4374762,12.3399680,restaurant,,Ai Barbacani,,,
45.4318891,12.3260757,restaurant,,Al Vecio Marangon,,,
45.4347055,12.3477262,restaurant,,CoVino,,,
45.4348797,12.3480540,restaurant,,Corte Sconta,,,
45.4708081,12.5451853,restaurant,,Joker,,,
45.4712469,12.5455630,restaurant,,Meridiana,,,
45.4735755,12.5479502,restaurant,,Gioia Grill,,,
45.4738727,12.5479663,restaurant,,Al Campiello,,,
45.4173749,12.3574358,restaurant,italian,San Servolo Restaurant,,,
45.4361737,12.3377346,restaurant,,Trattoria Sempione,,,
45.4414520,12.3224857,restaurant,italian,Ristorante Ai Scalzi,,,
45.4416476,12.3331291,restaurant,,La Cantina,,,
45.4438407,12.3295619,restaurant,,Queen,,,
45.4435695,12.3300767,restaurant,,Ristorante Pizzeria Serenissima,,,
45.4457701,12.3201294,restaurant,,Trattoria Dalla Marisa,,,
45.4462141,12.3193967,restaurant,,Osteria ai Canottieri,,,
45.4438388,12.3293714,restaurant,,Giò Giò,,,
45.4150259,12.3697934,restaurant,italian,Al Merca,,,
45.4397430,12.3248893,restaurant,pizza,Ai Garzotti,"Mo-Su 11:00-15:00,18:00-22:30",,
45.4780558,12.2269721,restaurant,regional,Pizzeria Capri,,,
45.4837672,12.2507275,restaurant,,Befed Brew Pub,,,
45.4836306,12.2505739,restaurant,sandwich;burger,Ae Oche Docks,Mo-Su 18:30-21:30,,
45.4816672,12.2477514,restaurant,asian,Restaurant Japanese,,,
45.4340599,12.3343927,restaurant,,Anonimo Veneziano,,,
45.4344214,12.3417838,restaurant,,Ristorante la Nuova Grotta,,,
45.4346150,12.3414297,restaurant,italian,Ristorante Trattoria alla Basilica,,,
45.4355573,12.3394031,restaurant,italian,Ristorante Antico Pignolo,,,
45.5430168,12.1120697,restaurant,,Ristorante Pizzeria Al Pioppeto,,,
45.4528086,12.3508884,restaurant,,Pizzeria Marlin,,,
45.4340818,12.3368029,restaurant,american,Hard Rock Cafe,,,
45.4363604,12.3347519,restaurant,,Ristorante al Colombo,,,
45.4607965,12.1489613,restaurant,,La Botte,,,
45.4162597,12.1250024,restaurant,fish,Tratoria dalla Clara,,,
45.4259857,12.3381400,restaurant,italian_pizza,Ai Tre Scaini,,,
45.4534223,12.3515251,restaurant,italian,Trattoria al Corallo,,,
45.4771483,12.1605234,restaurant,regional,Semoin 1942,,,
45.4769555,12.5579186,restaurant,,Pizzeria Jolanda,,,
45.4872093,12.2373402,restaurant,,Ristorante Dante,,,
45.4911170,12.4805151,restaurant,,Agriturismo Le Saline,,,
45.4917305,12.4948954,restaurant,fish,Azienda Agrituristica Le Manciane,,,
45.4246461,12.1518382,restaurant,,,,,
45.4778950,12.5732152,restaurant,pizza,Soleado,08:00-02:00,,
45.4789229,12.5740957,restaurant,,,,,
45.4351750,12.3415091,restaurant,regional,Aciugheta,Mo-Su 12:00-23:00,,
45.4351981,12.3416264,restaurant,pizza,Aciugheta,,,
45.4356654,12.3442352,restaurant,,Osteria Sul Ponte Dei Greci,,,
45.4350146,12.3423748,restaurant,pizza,"Trattoria ""Da Roberto""",,,
45.4464586,12.3283817,restaurant,italian,Ai 40 Ladroni,,,
45.4443277,12.3288884,restaurant,italian,Vesuvio,,,
45.4435958,12.3252298,restaurant,italian,Trattoria da bepi,,,
45.4562043,12.3543173,restaurant,italian,Risorante ai Piantaleoni,,,
45.4420362,12.3329348,restaurant,steak_house,Old Wild West,,,
45.4326302,12.3250877,restaurant,regional,Casin dei Nobili,"Fr-We 12:00-16:00, 19:00-23:15",,
45.4394917,12.3277815,restaurant,,Osteria da Filo,,,
45.4183492,12.3755868,restaurant,,Trattoria La Battigia,,,
45.4194052,12.3786261,restaurant,,Favorita,,,
45.4160645,12.3684620,restaurant,,Madonna Nera,,,
45.4149534,12.3702195,restaurant,,La Sfera,,,
45.4236845,12.3288823,restaurant,regional,Al Storico da Crea,,,
45.4408814,12.3283102,restaurant,,Trattoria al Ponte,,,
45.4369388,12.3349023,restaurant,italian,Ristorante Al Carbon,,,
45.4539762,12.3517000,restaurant,italian,B Alla Vecchia Pescheria,,,
45.4540009,12.3526121,restaurant,,Da Tanduo,Mo-Su 7.15-19,,
45.4530506,12.3515433,restaurant,italian,Ai Vetrai,,,
45.4408547,12.4211365,restaurant,,Al Bacaro,,,
45.5298566,12.1433870,restaurant,,Ai Laghetti,,,
45.4449982,12.3230202,restaurant,,Ogio,We-Fr 10:00-18:00; Sa-Th 11:00-18:00,,
45.4361151,12.3338713,restaurant,italian,Enoteca Al Volto Osteria con Cucina,"10:00-16:00, 18:00-22:00",,
45.4315809,12.3248388,restaurant,,Antica Locanda Montin,,,
45.4350202,12.3476292,restaurant,cake;chicken;coffee_shop;italian;mediterranean;noodles,Bacarandino,10:00-24:00,,
45.4785229,12.2023132,restaurant,pizza,Nova catene,,,
45.4797220,12.2336671,restaurant,,Al Vapore,,,
45.4784974,12.2328761,restaurant,,Autoespresso,,,
45.4406175,12.3262939,restaurant,,Trattoria Antica Besseta,,,
45.4399519,12.3256617,restaurant,,Al Canton dei Artisti,,,
45.4392031,12.3254384,restaurant,,Osteria Ai Postali,,,
45.4386847,12.3213929,restaurant,,Hostaria Vecio Biavarol,,,
45.4383514,12.3215903,restaurant,,Ristorante Cà Leon,,,
45.4370239,12.3192066,restaurant,,Due Ruote,,,
45.4372441,12.3187131,restaurant,,Trattoria Al Vinatier,,,
45.4372502,12.3186809,restaurant,,Trattoria Bar Giada,,,
45.4366569,12.3199825,restaurant,,Ristorante Rio Novo,,,
45.4412148,12.3259311,restaurant,regional,Osteria Alba Nova dalla Maria,"Mo off; Tu-Su 11:00-14:45,18:30-22:00",,
45.4535951,12.1782533,restaurant,italian,,,,
45.4378319,12.3331550,restaurant,italian,La porta d'Acqua,,,
45.4348837,12.3330187,restaurant,italian,Al Vaporetto,,,
45.4909125,12.1146131,restaurant,,"Ristorante Enoteca da Flavio e Fabrizio ""Al Teatro""",,,
45.4355460,12.3400096,restaurant,pizza;seafood,Rossopomodoro,,,
45.4400163,12.3315282,restaurant,,Osteria Antico Giardinetto,,,
45.4437588,12.3265362,restaurant,,Rio Terà Farsetti,,,
45.4436800,12.3272308,restaurant,,Trattoria da Gigio,,,
45.4436434,12.3262264,restaurant,,Cicchetteria da Luca e Fred,,,
45.4436468,12.3263222,restaurant,,Ristorante Speranza,,,
45.4435948,12.3258015,restaurant,,Trattoria alla Palazzina,,,
45.4440055,12.3253241,restaurant,,Trattoria Bar Pontini,,,
45.4445577,12.3241503,restaurant,,Trattoria alla Fontana,,,
45.4421911,12.3234286,restaurant,pizza,Aè Oche,,,
45.4421560,12.3233784,restaurant,,Gino's Pasta e Pizza,,,
45.4426368,12.3241953,restaurant,,La Lista Bistro,,,
45.4432607,12.3247613,restaurant,,Ristorante Al Brindisi,,,
45.4422502,12.3235326,restaurant,,Ristorante All'Aquila Pizzeria,,,
45.4427423,12.3243763,restaurant,,Ristorante Pizzeria Da Giorgio,,,
45.4419179,12.3230476,restaurant,,Trattoria Bella Venezia,,,
45.4433777,12.3248979,restaurant,,Trattoria Vittoria,"We-Mo 11:30-15:00,18:30-22:30",,
45.4686605,12.5311383,restaurant,pizza,Mela Dai,,,
45.4305534,12.3302513,restaurant,regional,Al Vecio Forner,,,
45.4359664,12.3442814,restaurant,italian,Ristorante Alla Conchiglia,,,
45.4873988,12.5761892,restaurant,,Al Ponte,,,
45.4407457,12.3230771,restaurant,,Vittoria,,,
45.4936421,12.1104436,restaurant,,Osteria Bastia's,,,
45.4380743,12.1371728,restaurant,seafood,Trattoria alla Vida,,,
45.4305042,12.3227818,restaurant,italian,OKE,,,
45.4463551,12.3252924,restaurant,regional,Osteria Al Bacco,,,
45.4341691,12.3478791,restaurant,italian,Al Vecio Portal,,,
45.4768756,12.5684870,restaurant,pizza,,,,
45.4344401,12.3362489,restaurant,regional,Chat Qui Rit,12:30 - 22:30,,
45.4334997,12.3393351,restaurant,,Gran Caffè Chioggia,,,
45.4419727,12.3342668,restaurant,,Osteria Antica Adelaide,,,
45.4813064,12.5758764,restaurant,pizza,Lanterna,,,
45.4845074,12.4177991,restaurant,italian,Bar Sport,,,
45.4202056,12.2564951,restaurant,,Camping Fusina,,,
45.5036201,12.5377626,restaurant,regional,Agriturismo La Barena,,,
45.4340098,12.3301330,restaurant,italian,Osteria delle Botteghe,,,
45.4855665,12.4149789,restaurant,pizza,SU e ZO,,,
45.4880878,12.4099222,restaurant,italian,Trattoria Alla Maddalena,,,
45.4327402,12.3302721,restaurant,italian,Artblu Cafe,,,
45.5043578,12.2590553,restaurant,italian; regional,Bio Osteria PLIP,"12:00-15:00, 18:00-24:00; Mo off",,
45.4762413,12.2616363,restaurant,,Gatto Rosso,09:00 - 00:00,,
45.4388194,12.3353674,restaurant,,Osteria Bancogiro,"Tu-Su 09:00-24:00, Mo off",,
45.5168299,12.2333982,restaurant,chinese;japanese,Oriental Break,,,
45.5078576,12.2237167,restaurant,italian,"Ristorante Griglieria ""Al Baco da Seta""",,,
45.4799941,12.5718331,restaurant,italian,Pizza,,,
45.4807193,12.2750085,restaurant,regional,,,,
45.4972670,12.4167229,restaurant,,Osteria al Ponte del Diavolo,,,
45.4397673,12.3735737,restaurant,,Trattoria alle Vignole,,,
45.4417094,12.3773967,restaurant,,Agritourismo Zagrando,,,
45.4760287,12.2616181,restaurant,,La Dispensa del Forte,,,
45.4853146,12.2337186,restaurant,regional,Al Piron d'Oro,,,
45.4838951,12.2324650,restaurant,,Restaurante di Moro,"Mo-Su 12:30-14:30, 19:30-22:30",,
45.4942552,12.2409834,restaurant,,Ai Veterani,,,
45.4371191,12.3403282,restaurant,,Osteria alle Testiere,"Tu-Sa 12:00-15:00, 19:00-23:00",,
45.4328046,12.3247141,restaurant,,Osteria Ai 4 Feri,,,
45.4380291,12.3223788,restaurant,,Al Bacco Felice,12:00-24:00,,
45.4264297,12.3261256,restaurant,regional,Majer Giudecca,07:00-22:00,,
45.4379433,12.3337989,restaurant,,Al Paradiso,,,
45.4916085,12.5078585,restaurant,,Al Notturno,,,
45.4673302,12.4521008,restaurant,,Agriturismo Tiepolo,,,
45.4302878,12.3307692,restaurant,italian,Ai Gondolieri,,,
45.4781366,12.2221080,restaurant,pizza,Al Giardinetto,,,
45.4336739,12.3362410,restaurant,,Osteria da Carla,,,
45.4412202,12.3372396,restaurant,italian,Pizzeria La Perla,,,
45.4339279,12.3363371,restaurant,,Osteria San Marco,,,
45.4813169,12.2452137,restaurant,,,,,
45.4400438,12.3390000,restaurant,pasta;regional;italian;pizza,Antico Gatoleto,,,
45.4323870,12.3552341,restaurant,ice_cream;cake;seafood;local;coffee_shop;italian;pizza;italian_pizza,Hostaria All'Ombra,,,
45.4460216,12.3267490,restaurant,,Ormesini Dodo Caffe,,,
45.4836500,12.2352099,restaurant,chinese;sushi,Siji,,,
45.4430488,12.3387230,restaurant,,Ogio,,,
45.4376615,12.3417747,restaurant,,Osteria Al Mascaron,,,
45.4413720,12.3345520,restaurant,,Cà D'Oro alla Vedova,,,
45.4407460,12.3359560,restaurant,,La bottega ai promessi sposi,,,
45.4446950,12.3317360,restaurant,italian;seafood;regional,Osteria da Rioba,,,
45.4372145,12.3336877,restaurant,,Vinaria,,,
45.4873672,12.2423628,restaurant,,Ristosnack,,,
45.4322974,12.3524927,restaurant,,Ristorante Biennale,,,
45.4321540,12.3514290,restaurant,,Trattoria Sottoprova,,,
45.4388879,12.3419362,restaurant,,Osteria da Nico,,,
45.4396577,12.3375118,restaurant,,Trattoria Tre Spiedi,,,
45.4370719,12.3394679,restaurant,italian;seafood,duhi,,,
45.4319881,12.3519544,restaurant,,Osteria al Garanghèlo,,,
45.4387211,12.3427179,restaurant,,Osteria Ai do Archi,,,
45.4398127,12.3407145,restaurant,,Osteria Ai do Gobbi,,,
45.4396816,12.3405644,restaurant,,,,,
45.4338047,12.3473230,restaurant,,Al Gabbiano,,,
45.4344618,12.3474877,restaurant,,Ristorante Nanchino,,,
45.4345816,12.3469799,restaurant,,Alla Bandiera,,,
45.4373406,12.3387295,restaurant,,Taverna San Lio,,,
45.4366766,12.3399275,restaurant,,Cometa,,,
45.4363850,12.3394986,restaurant,,Barbanera,,,
45.4353732,12.3393561,restaurant,italian;pizza,Ristorante Pizzeria Centrale,,,
45.4353860,12.3393126,restaurant,,Ristorante Ai Speci,,,
45.4352138,12.3402277,restaurant,italian,Trattoria Canonica,,,
45.4351417,12.3413535,restaurant,,Conca d'Oro,,,
45.4349387,12.3418625,restaurant,,Osteria da Baco,,,
45.4348335,12.3425995,restaurant,italian,Tratattoria da Nino,,,
45.4360462,12.3389252,restaurant,,Trattoria San Zulian,,,
45.4417928,12.3230579,restaurant,italian,Ristorante Povoledo,,,
45.4450316,12.3258977,restaurant,,Pizzeria Ristorante al Faro,Mo-Su 09:00-23:00,,
45.4462948,12.3255024,restaurant,italian,Osteria Bea Vita,Mo-Sa 09:30-23:30,,
45.4392806,12.3238442,restaurant,pizza;italian;regional,Ostaria Al Vecio Pozzo,"Su-Fr 12:00-14:30, Mo-Su 18:30-01:00",,
45.4327239,12.3244292,restaurant,,Osteria San Barnaba,,,
45.4346808,12.3327211,restaurant,,La Feluca,,,
45.4327634,12.3242745,restaurant,,Pane Vino e San Daniele,,,
45.4375800,12.3314357,restaurant,,La Rivetta,,,
45.4424724,12.3241639,restaurant,chinese,Orient Express,,,
45.4338076,12.3334703,restaurant,,Trattoria La Fenice,,,
45.4360052,12.3272033,restaurant,,Trattoria San Toma',,,
45.4369646,12.3296610,restaurant,pizza,Al Campanile,,,
45.4392764,12.3334979,restaurant,,Vini da Pinto,,,
45.4389304,12.3322397,restaurant,,Pane Vino e San Daniele,,,
45.4402675,12.3251791,restaurant,italian;italian_pizza;cake;seafood;pasta;pizza;regional;fish,Trattoria alla Ferrata,,,
45.4404878,12.3233278,restaurant,,Marciana,"Mo-Sa 12:00-15:00,18:30-23:00",,
45.4432568,12.3250977,restaurant,,Pedrocchi,,,
45.4977416,12.4174543,restaurant,,Ristorante Villa 600,,,
45.4870770,12.4066932,restaurant,,Trattoria ai Cacciatori,,,
45.4967060,12.4156570,restaurant,,Ristorante Al Trono di Attila,,,
45.4964798,12.4149932,restaurant,,Taverna Tipica Veneziana,,,
45.4544783,12.3530330,restaurant,,Ristorante dalla Mora,,,
45.4563046,12.3523341,restaurant,,Trattoria ai Frati,,,
45.4426522,12.3412124,restaurant,italian;pizza,Ristorante Pizzeria Da Alvise,,,
45.4274432,12.3403074,restaurant,,Cip's Club Restaurant,,,
45.4261347,12.3369222,restaurant,,I Figli delle Stelle,,,
45.4263591,12.3264448,restaurant,,La Palanca,,,
45.4265281,12.3257136,restaurant,,Trattoria Do Mori,,,
45.4245916,12.3262129,restaurant,,Food & Art,,,
45.4267385,12.3247862,restaurant,,Ostaria ae Botti,,,
45.4910036,12.2422526,restaurant,italian,El Fritoin,"Mo closed; Tu-Th 09:30-15:00,18:00-22:00; Fr-Sa 09:30-23:00; Su 09:30-15:00",,
45.4738031,12.2197314,restaurant,pizza,BAR CHARLY,,,
45.4433940,12.3276734,restaurant,,Alla Corte,,,
45.4342605,12.3233902,restaurant,,Pizza al Volo,11:00-02:00,,
45.4349390,12.3331847,restaurant,,Pizzeria L'Angelo,Tu-Th 18:00-21:30; Fr-Su 18:00-22:00; Mo off,,
45.4445585,12.3289770,restaurant,,Arte del la Pizza,,,
45.4360874,12.3427260,restaurant,,Al Giardinetto da Severino,,,
45.4321778,12.3531876,restaurant,,Giorgione,,,
45.4368719,12.3397167,restaurant,italian,Piatti Tipici Veneziani,,,
45.4805495,12.2979393,restaurant,italian,Trattoria Al Passo,,,
45.4855645,12.2887989,restaurant,barbecue;steak_house;italian;pizza,Pizzeria Griglieria Colors,,,
45.4908165,12.2940450,restaurant,italian;pizza,Bar Pizzeria Ristorante Albachiara,,,
45.4874740,12.2951957,restaurant,italian,Trattoria da Vittoria,,,
45.4346501,12.3417959,restaurant,,Ristorante Trovatore,,,
45.4895016,12.2745887,restaurant,,Ae Bricoe,,,
45.4894910,12.2811731,restaurant,italian,Ristorante Yuppies,,,
45.5032014,12.2833011,restaurant,,7Beo,,,
45.5036337,12.2796490,restaurant,,Pizzeria Giallo Grano,,,
45.5024275,12.2737031,restaurant,chinese,Ristorante Cinese Nuovo Mondo,,,
45.5029080,12.2767737,restaurant,,Bea Storia,,,
45.5029055,12.2751911,restaurant,,Pizzeria Luna,,,
45.5046605,12.2785827,restaurant,,Caffè Concerto,10:00-24:00,,
45.4296501,12.3260188,restaurant,italian,Terrazza Dei Nobili,,,
45.5094075,12.2822363,restaurant,locale;italian;ice_cream,Trattoria Alla Pesa,"Th-Tu 6:00-15:30, 19:00-23:00; We off; PH off",,
45.5148217,12.2830701,restaurant,pizza;carne;pesce,Al Capolinea,"Mo-We 09:30-14:30,17:30-23:30, Fr-Su 09:30-14:30,17:30-23:30",,
45.5173438,12.2847294,restaurant,,Agriturismo da Matteo,,,
45.5124982,12.2923969,restaurant,,Locanda Al Convento,,,
45.4343542,12.3234493,restaurant,,Fuori Rotta,,,
45.5051370,12.2884317,restaurant,italian;pizza,Trattoria Pizzeria Da Piero,"We-Fr 12:00-14:30,18:00-24:00; Sa 18:00-24:00; Su-Mo 12:00-14:30,18:00-24:00; Tu 12:00-14:30",,
45.4351514,12.3417144,restaurant,fine_dining,Il Ridotto,"Mo-Su 12:00-13:45, 18.45-21-45. Wednesday closed.",,
45.4361805,12.3200758,restaurant,regional;italian;seafood;pizza,Hostaria Venexiana,,,
45.4365149,12.3196006,restaurant,,Caffè dei Fiori,,,
45.4427780,12.3314805,restaurant,,Osteria al Cantinon,,,
45.4156963,12.3733905,restaurant,,Parco Delle Rose,,,
45.4467433,12.4579470,restaurant,,Valdor,,,
45.4386995,12.3328461,restaurant,italian;italian_pizza,Novecento Jazz Club,Mo-Su 10:00-23:00,,
45.4339373,12.3338839,restaurant,,Al Teatro Venezia,,,
45.4336336,12.3341071,restaurant,,Ristorante Antico Martini,,,
45.4364365,12.3377539,restaurant,italian,Trattoria al gazzettino,,,
45.4396528,12.3328890,restaurant,chinese,Giardino di Giada,,,
45.4355460,12.3335659,restaurant,,Ten,,,
45.4328844,12.3697044,restaurant,,certosino,,,
