45.4446333,12.3255604,Scuola Ponentina,,,place_of_worship,,jewish,,
45.4447594,12.3258217,Scuola Levantina,,,place_of_worship,,jewish,,
45.4453435,12.3273488,Bet Chabad,,,place_of_worship,,jewish,,
45.4337096,12.3338572,Teatro La Fenice,attraction,,theatre,,,,
45.4468066,12.3483614,Igor Stravinsky,,tomb,,,,,
45.4475513,12.3486285,Ezra Pound,,tomb,,,,,
45.4433263,12.3362741,Ex chiesa Santa Caterina,,church,,,,,
45.4260860,12.3604547,,,,,playground,,,
45.4224353,12.3793452,Cimitero Israelitico,,,grave_yard,,jewish,,
45.4458791,12.3920588,,,,,marina,,,
45.4250638,12.3781957,Tiro a segno nazionale,,,,sports_centre,,,
45.4352174,12.3202164,,,yes,,,,,
45.4363460,12.3352192,Teatro stabile del Veneto Carlo Goldoni,,,theatre,,,,
45.4412809,12.3373851,Giorgione,,,cinema,,,,
45.4431475,12.3320543,Paolo Sarpi,,memorial,,,,,
45.4401607,12.3387893,Madoneta,,wayside_shrine,,,christian,,
45.4571354,12.3569795,Monumento ai Caduti,,memorial,,,,,
45.4301578,12.3553764,Monumento All'Armata Navale,,memorial,,,,,
45.4434073,12.3240060,,,,,playground,,,
45.4319867,12.3322833,Musica A Palazzo,,,theatre,,,,
45.4349478,12.3394408,Virtuosi de Venezia,,,theatre,,,,
45.4387725,12.3351069,Il Gobbo di Rialto,artwork,yes,,,,,
45.4331961,12.3237327,Venice Jazz Club,,,nightclub,,,,
45.4373961,12.3473155,Laboratorio Occupato Morion,,,arts_centre,,,,
45.4200455,12.3812183,Teatro Marinoni Bene Comune,,,theatre,,,,
45.4330319,12.3683504,Polo Nautico Vento di Venezia,,,,marina,,,
45.4260185,12.3604074,,,,,playground,,,
45.4483695,12.3283863,Centro Sportivo Costantino Reyer,,,,sports_centre,,,
45.4430968,12.3318091,Istituto Romeno di Cultura e Ricerca Umanistica,,,community_centre,,,,
45.4177511,12.3706934,Sacrario militare del Lido,,memorial,,,,,
45.4332827,12.3396522,Colonna di San Teodoro,attraction,column,,,,,
45.4333466,12.3399115,Colonna di San Marco,attraction,column,,,,,
45.4331816,12.3392193,Zecca di Venezia,,yes,,,,,
45.4352373,12.3331236,Rossini,,,cinema,,,,
45.4402422,12.3265184,,,yes,,,,,
45.4370754,12.3192061,,,wayside_shrine,,,christian,,
45.4357873,12.3227970,,,yes,,,,,
45.4362496,12.3164985,,,wayside_shrine,,,christian,,
45.4374307,12.3206811,,,wayside_shrine,,,christian,,
45.4402173,12.3315660,Madonna della Salute,,wayside_shrine,,,christian,,
45.4450530,12.3213737,,,wayside_shrine,,,christian,,
45.4453100,12.3219131,,,wayside_shrine,,,christian,,
45.4289770,12.3567324,,,,,playground,,,
45.4249469,12.3250800,,,,,playground,,,
45.4350981,12.3338383,,,memorial,,,,,
45.4352010,12.3337782,,,memorial,,,,,
45.4375623,12.3298363,,,yes,,,,,
45.4372766,12.3355222,Giuseppe Mazzini,,memorial,,,,,
45.4305497,12.3260973,,,yes,,,,,
45.4308837,12.3263761,,,yes,,,,,
45.4358943,12.3731879,marina Ventodivenezia,,,,marina,,,
45.4351597,12.3425994,,,yes,,,,,
45.4358192,12.3451170,,,yes,,,,,
45.4370897,12.3433219,,,yes,,,,,
45.4370953,12.3436216,,,yes,,,,,
45.4383562,12.3432925,,,yes,,,,,
45.4388057,12.3415368,,,yes,,,,,
45.4424179,12.3400151,,,yes,,,,,
45.4411393,12.3400203,,,yes,,,,,
45.4387979,12.3378308,,,yes,,,,,
45.4381412,12.3370751,Madonna della Salute,,wayside_shrine,,,christian,,
45.4386556,12.3214393,,,wayside_shrine,,,christian,,
45.4365374,12.3368770,,,wayside_shrine,,,christian,,
45.4359291,12.3384491,,,yes,,,,,
45.4360508,12.3380605,,,yes,,,,,
45.4358399,12.3429111,,,yes,,,,,
45.4349810,12.3401622,,,yes,,,,,
45.4466115,12.3240811,,,wayside_cross,,,christian,,
45.4399915,12.3366782,Stele del Pane,attraction,rune_stone,,,,,Editto della Repubblica Veneta
45.4450594,12.3271218,Scuola Grande Tedesca,,,place_of_worship,,jewish,,
45.4475385,12.3488188,Joseph Brodsky,,tomb,,,,,
45.4385203,12.3205234,,,,,playground,,,
45.4387139,12.3391539,,,yes,,,,,
45.4383455,12.3384914,,,yes,,,,,
45.4379122,12.3406974,Addolorata (Madonna del Parto),,wayside_shrine,,,christian,,
45.4378976,12.3393879,Sant'Antonio di Padova,,wayside_shrine,,,christian,,
45.4414144,12.3416484,Cuor di Maria e Croce,,wayside_shrine,,,christian,,
45.4384268,12.3393228,Santa Marina,,wayside_shrine,,,christian,,
45.4362809,12.3419446,Madonna con Bambino (San Domenico e Santa Chiara),,wayside_shrine,,,christian,,
45.4364226,12.3422306,Sant'Antonio,,wayside_shrine,,,christian,,
45.4363023,12.3407110,,,wayside_shrine,,,christian,,
45.4377775,12.3412273,Madonna Immacolata di Lourdes,,wayside_shrine,,,christian,,
45.4374386,12.3412703,Cristo in croce con la Vergine e Pie Donne,,wayside_shrine,,,christian,,
45.4292644,12.3568296,,,,,playground,,,
45.4324416,12.3689475,Venice Kayak,,,,marina,,,Venice Kayak offers guided kayak tours in the city of Venice and in the lagoon.
45.4326628,12.3499323,,,yes,,,,,Ancora della nave corazzata austro-ungarica SMS Tegetthoff
45.4326328,12.3500516,,,yes,,,,,Ancora della nave corazzata austro-ungarica SMS Viribus Unitis
45.4356594,12.3561012,Teatro alle Tese,,,theatre,,,,
45.4418986,12.3286538,,,,fountain,,,,
45.4381280,12.3207899,Monumento a Pietro Paleocapa,,memorial,,,,,
45.4300260,12.3240151,,,,fountain,,,,
45.4319997,12.3548606,Giuseppe Garibaldi,,memorial,,,,,
45.4394296,12.3335482,,,yes,,,,,
45.4395419,12.3319637,,,yes,,,,,
45.4343923,12.3237783,,,yes,,,,,
45.4347448,12.3239697,,,yes,,,,,
45.4338338,12.3262052,,,yes,,,,,
45.4443651,12.3319623,,,,,playground,,,
45.4250705,12.3653388,,,,,slipway,,,
45.4252067,12.3656710,,,,,slipway,,,
45.4475637,12.3277958,Circolo Culturale Anziani,,,community_centre,,,,
45.4459476,12.3187227,,,,fountain,,,,
45.4268952,12.3589429,,,,,slipway,,,
45.4356507,12.3331491,,,yes,,,,,
45.4342719,12.3285943,,,yes,,,,,
45.4363965,12.3257531,,,yes,,,,,
45.4432591,12.3290477,Gustavo Corinaldi,,memorial,,,,,
45.4455911,12.3267829,Edoardo Bassani,,memorial,,,,,
45.4455914,12.3267788,21 Anziani,,memorial,,,,,
45.4452042,12.3277009,Achille Aboaf,,memorial,,,,,
45.4435176,12.3349214,,,wayside_shrine,,,,,
45.4452582,12.3323951,Adele Dina,,memorial,,,,,
45.4452584,12.3323944,Marco Todesco,,memorial,,,,,
45.4452579,12.3323946,Alberto Leone Todesco,,memorial,,,,,
45.4341804,12.3292446,Casa di Paolo Veronese,,yes,,,,,
45.4326706,12.3156586,1876 Nicolotti,,memorial,,,,,
45.4288382,12.3291516,Joseph Brodsky,,memorial,,,,,
45.4386327,12.3377236,,,yes,,,,,
45.4412284,12.3385140,,,wayside_shrine,,,christian,,
45.4416545,12.3375890,,,wayside_shrine,,,christian,,
45.4429304,12.3375278,,,wayside_shrine,,,christian,,
45.4462776,12.3236109,,,wayside_shrine,,,christian,,
45.4453265,12.3207499,,,wayside_shrine,,,christian,,
45.4407048,12.3356741,,,wayside_shrine,,,christian,,
45.4380369,12.3425351,,,wayside_shrine,,,christian,,
45.4377195,12.3426760,,,wayside_shrine,,,christian,,
45.4371123,12.3389494,,,yes,,,,,
45.4377325,12.3225623,,,yes,,,,,
45.4391511,12.3237659,,,yes,,,,,
45.4385149,12.3478925,,,memorial,,,,,
45.4384547,12.3478724,,,yes,,,,,
45.4385892,12.3475747,,,yes,,,,,
45.4373499,12.3480012,S. Antonio,,wayside_shrine,,,,,
45.4368881,12.3473625,Nella Giannetto,,memorial,,,,,
45.4378875,12.3463258,Santa Giustina,,wayside_shrine,,,,,
45.4367973,12.3351242,,,wayside_shrine,,,christian,,
45.4358927,12.3387391,,,wayside_shrine,,,,,
45.4360013,12.3382386,,,wayside_shrine,,,,,
45.4415788,12.3336634,,,yes,,,,,
45.4255354,12.3151007,,,,,slipway,,,
45.4260962,12.3217126,Chiesa delle Convertite,,,place_of_worship,,christian,,
45.4349542,12.3426257,,,wayside_shrine,,,christian,,
45.4356358,12.3413419,,,yes,,,,,
45.4384690,12.3383985,Vivante,,memorial,,,,,
45.4351252,12.3446437,,,yes,,,,,
45.4346994,12.3450842,,,wayside_shrine,,,christian,,
45.4340132,12.3451161,,,wayside_shrine,,,christian,,
45.4330120,12.3554657,,,memorial,,,,,Lunghezze minime permesse per la vendita del pesce
45.4325650,12.3530471,,,yes,,,,,
45.4330369,12.3528640,,,wayside_shrine,,,christian,,
45.4333035,12.3508973,,,wayside_shrine,,,christian,,
45.4333202,12.3505003,,,yes,,,,,
45.4359883,12.3483975,,,wayside_shrine,,,christian,,
45.4425063,12.3378007,,,yes,,,,,
45.4399803,12.3270397,Madonna con Bambino,,wayside_shrine,,,,,copia dell'opera di | Domenico Gagini 1420 | l'originale si trova a Torcello | Chiesa di Santa Fosca
45.4386412,12.3265086,,,yes,,,,,
45.4372572,12.3275171,,,yes,,,,,
45.4396911,12.3304642,,,yes,,,,,
45.4395095,12.3285297,,,yes,,,,,
45.4398017,12.3325325,,,wayside_shrine,,,christian,,
45.4382429,12.3315559,,,yes,,,,,
45.4380739,12.3299596,,,wayside_shrine,,,christian,,Sant' Antonio
45.4370643,12.3326019,,,yes,,,,,
45.4374113,12.3330730,,,yes,,,,,
45.4383784,12.3348392,,,yes,,,,,
45.4385476,12.3345432,,,wayside_shrine,,,christian,,
45.4384158,12.3340604,,,wayside_shrine,,,,,
45.4371363,12.3335575,,,wayside_shrine,,,christian,,
45.4389327,12.3353896,,,wayside_shrine,,,christian,,
45.4411690,12.3280113,Fioravante Seibezzi,,memorial,,,,,
45.4414609,12.3262793,,,yes,,,,,
45.4412791,12.3278685,,,wayside_shrine,,,christian,,
45.4324144,12.3355235,,,yes,,,,,
45.4366116,12.3297641,,,yes,,,,,
45.4367471,12.3299097,,,wayside_shrine,,,,,
45.4368878,12.3311327,,,yes,,,,,
45.4376231,12.3318554,,,wayside_shrine,,,,,
45.4378402,12.3321185,,,wayside_shrine,,,,,
45.4381253,12.3322003,,,yes,,,,,
45.4365969,12.3273240,,,wayside_shrine,,,christian,,
45.4391157,12.3229359,,,yes,,,,,
45.4385384,12.3217738,,,yes,,,,,
45.4432826,12.3266571,,,wayside_shrine,,,christian,,
45.4432292,12.3263356,,,wayside_shrine,,,,,
45.4393798,12.3333145,,,wayside_shrine,,,christian,,
45.4399834,12.3324333,,,wayside_shrine,,,christian,,
45.4339384,12.3250631,,,yes,,,,,
45.4372219,12.3280978,,,wayside_shrine,,,christian,,
45.4393813,12.3241506,,,yes,,,,,
45.4380528,12.3290733,,,wayside_shrine,,,christian,,
45.4358219,12.3327431,,,yes,,,,,
45.4343439,12.3329756,,,wayside_shrine,,,christian,,
45.4349678,12.3321848,,,yes,,,,,
45.4355379,12.3354977,,,yes,,,,,
45.4354014,12.3355517,,,yes,,,,,
45.4349714,12.3350394,,,yes,,,,,
45.4357457,12.3233833,,,yes,,,,,
45.4330129,12.3250408,,,yes,,,,,
45.4309486,12.3228863,,,yes,,,,,
45.4308550,12.3228506,,,wayside_shrine,,,christian,,
45.4279402,12.3191402,,,memorial,,,,,
45.4266272,12.3597418,,,,,playground,,,
45.4451422,12.3266278,Scuola Italiana,,,place_of_worship,,jewish,,
45.4528686,12.3543185,Francesco Maria Piave,,memorial,,,,,
45.4453166,12.3329312,,,wayside_shrine,,,,,
45.4437555,12.3350606,,,yes,,,,,
45.4430815,12.3339504,,,yes,,,,,
45.4328679,12.3250616,,,wayside_shrine,,,christian,,
45.4296908,12.3556755,P.L.Penzo,,memorial,,,,,
45.4366424,12.3347406,,,wayside_shrine,,,christian,,
45.4361898,12.3392155,,,monument,,,,,
45.4255501,12.3304942,Giudecca Art District (GAD),,,arts_centre,,,,
45.4360360,12.3267470,Escape Venice ASD - Escape Room,,,community_centre,,,,
45.4271002,12.3448528,Teatro Verde,,,theatre,,,,
45.4291774,12.3566198,,,,,playground,,,
45.4307156,12.3202155,Monumento ad Antonio Vivaldi,,memorial,,,,,
45.4301233,12.3582570,,,wayside_shrine,,,christian,,"Capitello ligneo con antine, su muro"
45.4305331,12.3256651,,,yes,,,,,
45.4329847,12.3529270,,,yes,,,,,
45.4339797,12.3570318,,,wayside_shrine,,,christian,,
45.4274531,12.3591612,,,,public_bookcase,,,,
45.4258304,12.3610528,Vittime Tornado,,memorial,,,,,
45.4260384,12.3599866,,,,public_bookcase,,,,
45.4343507,12.3363617,,,yes,,,,,
45.4338651,12.3466627,Christian Doppler,,memorial,,,,,
45.4313213,12.3535017,,,yes,,,,,
45.4357548,12.3162925,,,,public_bookcase,,,,
45.4168217,12.3713861,Villino Fanna (Villa Mattutina),,monument,,,,,
45.4162275,12.3703085,Villino Mon Plaisir,,monument,,,,,
45.4573674,12.3862458,,,archaeological_site,,,,,
45.4568367,12.3870098,,,archaeological_site,,,,,
45.4561171,12.3862830,,,archaeological_site,,,,,
45.4563679,12.3868194,,,archaeological_site,,,,,
45.4306964,12.3323074,,,wayside_shrine,,,christian,,
45.4357588,12.3444778,,,wayside_shrine,,,christian,,
45.4470261,12.3486303,Sergei Djagilew,,tomb,,,,,
45.4330620,12.3577248,,,yes,,,,,
45.4384686,12.3393668,,,,,outdoor_seating,,,
45.4383685,12.3390619,,,,,outdoor_seating,,,
45.4383530,12.3391522,,,,,outdoor_seating,,,
45.4382234,12.3394933,,,,,outdoor_seating,,,
45.4390655,12.3413567,,,,,outdoor_seating,,,
45.4391073,12.3411515,,,,,outdoor_seating,,,
45.4344643,12.3385147,,,,,outdoor_seating,,,
45.4343013,12.3381190,,,,,outdoor_seating,,,
45.4341954,12.3378890,,,,,outdoor_seating,,,
45.4337044,12.3382276,,,,,outdoor_seating,,,
45.4338375,12.3387100,,,,,outdoor_seating,,,
45.4333033,12.3395676,,,,,outdoor_seating,,,
45.4335271,12.3394493,,,,,outdoor_seating,,,
45.4334163,12.3395102,,,,,outdoor_seating,,,
45.4331611,12.3394685,,,,,outdoor_seating,,,
45.4330572,12.3390368,,,,,outdoor_seating,,,
45.4475615,12.3486085,Olga Rudge,,tomb,,,,,
45.4468349,12.3483121,Emilio Vedova,,tomb,,,,,
45.4467972,12.3483508,Vera de Bosset (Stravinsky),,tomb,,,,,
45.4473931,12.3482302,Helenio Herrera,,tomb,,,,,
45.4468814,12.3483885,Gennadios Zervos - metropolita d'Italia e Malta,,tomb,,,,,
45.4484252,12.3471770,Francesco Querini,,tomb,,,,,
45.4460804,12.3463721,Franco Basaglia,,tomb,,,,,
45.4485197,12.3464350,Cristiano Doppler,,tomb,,,,,
45.4260200,12.3607708,,,,,playground,,,
45.4434155,12.3238476,Parco Savorgnan,,,,park,,,
45.4278934,12.3613042,Parco delle Rimembranze,,,,park,,,
45.4613322,12.3533392,,,,,sports_centre,,,
45.4349394,12.3142340,,,,,park,,,
45.4382582,12.3162458,Sant'Andrea della Zirada,,,place_of_worship,,christian,,
45.4253744,12.3623669,,,,,pitch,,,
45.4270027,12.3596604,,,,,pitch,,,
45.4308685,12.3537871,,,,,park,,,
45.4354056,12.3580929,Giardino delle Vergini,,,,park,,,
45.4286130,12.3144121,,,,,playground,,,
45.4269478,12.3139535,San Gerardo,,,place_of_worship,,christian,,
45.4273524,12.3150609,,,,,playground,,,
45.4451859,12.3205552,,,,,pitch,,,
45.4446485,12.3205736,,,,,pitch,,,
45.4473676,12.3229488,,,,,pitch,,,
45.4445179,12.3202349,,,,,pitch,,,
45.4307889,12.3260101,Chiesa di San Trovaso,attraction,,place_of_worship,,christian,,
45.4323198,12.3142537,,,,,park,,,
45.4333963,12.3148179,,,,,pitch,,,
45.4259275,12.3644306,,,,,pitch,,,
45.4295360,12.3273265,Santa Maria del Rosario (Gesuati),attraction,,place_of_worship,,christian,,
45.4298773,12.3270003,,,,,park,,,
45.4297127,12.3446469,Darsena San Giorgio,,,,marina,,water,
45.4320713,12.3354605,Palazzo Tiepolo,,yes,public_building,,,,
45.4162053,12.3769479,,,,,pitch,,,
45.4163692,12.3770033,,,,,playground,,,
45.4249217,12.3640615,,,,,pitch,,,
45.4250226,12.3645403,,,,,pitch,,,
45.4561634,12.3852794,,,building,,,,,
45.4389615,12.3381296,Malibran,,,theatre,,,,
45.4366863,12.3365371,Chiesa di San Salvador,,,place_of_worship,,christian,,
45.4306666,12.3339581,Chiesa di San Gregorio,,,place_of_worship,,christian,,
45.4385041,12.3354734,Chiesa di San Giacomo Apostolo,,,place_of_worship,,christian,,
45.4357547,12.3337817,Chiesa di San Luca,,,place_of_worship,,christian,,
45.4345413,12.3598627,Basilica di San Pietro di Castello,attraction,,place_of_worship,,christian,,
45.4271246,12.3656505,Sant'Elena,,,place_of_worship,,christian,,
45.4401811,12.3363048,Scuola dell'Angelo custode,,,place_of_worship,,christian,,
45.4395029,12.3392413,Chiesa di Santa Maria dei Miracoli,attraction,,place_of_worship,,christian,,
45.4345551,12.3398366,Basilica di San Marco,attraction,,place_of_worship,,christian,,
45.4326004,12.3327977,Santa Maria del Giglio o Zobenigo,,,place_of_worship,,christian,,
45.4375450,12.3364533,Chiesa di San Bartolomeo,,,place_of_worship,,christian,,
45.4343502,12.3469906,Chiesa di San Giovanni in Bragora,,,place_of_worship,,christian,,
45.4410353,12.3350413,Chiesa di Santa Sofia,,,place_of_worship,,christian,,
45.4389176,12.3429010,Chiesa dell'Ospedaletto,,,place_of_worship,,christian,,
45.4322759,12.3356915,Palazzo Treves De Bonfilio,,yes,,,,,
45.4379655,12.3326011,Sant' Aponal,,,place_of_worship,,christian,,
45.4375213,12.3499276,Ex-convento della Celestia,,monastery,,,,,
45.4417940,12.3333460,Chiesa di San Felice,,,place_of_worship,,christian,,
45.4305667,12.3347226,Santa Maria della Salute,attraction,,place_of_worship,,christian,,
45.4398447,12.3453738,Santa Maria del Pianto,,,place_of_worship,,christian,,
45.4439462,12.3352068,Chiesa dell'Abbazia della Misericordia,,,place_of_worship,,christian,,
