
47.7625859,13.0600198,Wasserspiele Hellbrunn,attraction,,,,,,
47.8384980,13.0388822,Naturdenkmal Linde,attraction,,,,,tree,
47.7569453,13.0680858,Steintheater,attraction,,,,,,
47.8013658,13.0457303,Uncle Can Natural Kitchen,attraction,,,,,,
47.7968059,13.0459155,Stiftsmühle St. Peter,attraction,,,,,,
47.7883727,13.0523816,ORF Landesstudio Salzburg,attraction,,studio,,,,
47.7627671,13.0603998,Wasserspiele Hellbrunn,attraction,,,,,,
47.8492351,12.9782229,Stein,attraction,,,,,,
47.8508892,12.9769140,,attraction,,,,,,
47.8054877,13.0417110,Marmorsaal,attraction,,,,,,
47.7672087,13.1053343,Lettenbachquelle,attraction,,,,,spring,
47.7544453,13.0729320,Löwen,attraction,,,,,,
47.7543961,13.0705399,Nashörner,attraction,,,,,,
47.7602144,13.0629524,Steinböcke,attraction,,,,,,
47.7572824,13.0647967,Wölfe,attraction,,,,,,
47.7983458,13.0474145,Salzburger Glockenspiel,attraction,,,,,,
47.8420497,12.9782037,Schiene,attraction,,,,,,
47.8008618,13.0389735,Mönchsbergaufzug,attraction,,,,,,
47.7478829,13.0647221,Kaiser-Franz-Josef Eiche,attraction,,,,,tree,Diese Eiche wurde anlässlich des Besuchs von Kaiser Franz Josef 1908 - 60jähriges Regierungsjubiläum gepflanzt.
47.7987348,13.0458966,Fiaker / Pferdekutschen,attraction,,,,,,
47.7546674,13.0693215,Parmakänguru,attraction,,,,,,
47.7545574,13.0702776,Nashornhaus,attraction,,,,,,
47.8055352,13.0416180,Pegasuszimmer,attraction,,,,,,
47.7893011,13.0000639,DC-3 (C-47 Skytrain),attraction,aircraft,,,,,
47.7865978,13.0885006,Freundschaftsberg,attraction,,,,,,
47.8017268,13.0421492,Liebesschlößer Salzburg,attraction,,,,,,
47.7911982,13.0444475,,attraction,,,,,,2.5 m Großer Stein aus Marmor
47.8060883,13.0311242,Labyrinth,attraction,,,,,,
