51.5304210,-0.1558246,,information,,,,,,
51.5050612,-0.1249613,The Gurkha Soldier,artwork,memorial,,,,,
51.5220347,-0.1227555,,artwork,,,,,,maybe a queen
51.5217357,-0.1224809,,artwork,,,,,,mother and baby
51.4982962,-0.1360645,Blewcoat School,attraction,building,,,,,
51.5228224,-0.1547768,Madame Tussauds,museum,,,,,,
51.5145710,-0.1566381,DoubleTree by Hilton Hotel London - Marble Arch,hotel,,,,,,
51.4697472,-0.0700773,The Sassoon Gallery,gallery,,,,,,"The Sassoon Gallery is behind Bar Story, and shows are open from 12-6pm."
51.4919882,-0.1420048,easyHotel Victoria,hotel,,,,,,
51.5283100,-0.1729683,,information,,,,,,
51.5010897,-0.0404578,Stave Hill,viewpoint,,,,,,
51.5196707,-0.0804526,Broadgate Venus,artwork,,,,,,
51.5063878,-0.0882641,London Bridge Experience,attraction,,,,,,
51.5297557,-0.1224147,Crestfield Hotel,hotel,,,,,,
51.5302618,-0.1229357,Kings Cross Inn Hotel,hotel,,,,,,
51.4944034,-0.1417547,Victoria Park Plaza,hotel,,,,,,
51.5086177,-0.1759190,Peter Pan Statue,artwork,icon,,,,,
51.4736073,-0.1155806,The Type Museum,museum,,,,,,
51.4863750,-0.0843308,The Hour Glass,hotel,,pub,,,,
51.5028354,-0.1185929,London Aquarium,aquarium,,,,,,
51.5321106,-0.1094659,DoubleTree by Hilton London Angel Kings Cross,hotel,,,,,,
51.4903330,-0.1385570,Sidney Hotel,hotel,,,,,,
51.4906272,-0.1383810,Huttons Hotel,hotel,,,,,,
51.4906780,-0.1385005,Victor Hotel,hotel,,,,,,
51.4907457,-0.1386425,Luna Simone Hotel,hotel,,,,,,
51.4908060,-0.1387856,Lidos Hotel,hotel,,,,,,
51.4922185,-0.1457660,Cedar Guest House,hotel,,,,,,
51.4921849,-0.1458119,Alexandar House Hotel,hotel,,,,,,
51.4920413,-0.1460686,Best Western Hotel,hotel,,,,,,
51.4921418,-0.1458604,Annexe Hotel,hotel,,,,,,
51.4918960,-0.1418151,Dover Hotel,hotel,,,,,,
51.4908881,-0.1389518,Comfort Inn London,hotel,,,,,,
51.5237295,-0.0353603,Millennium Milepost,information,,,,,,"Sustrans Millennium Milepost for National Cycle Network Route 1, indicating north to Victoria Park (1 mile) and Lea Valley Park, and south to Millwall Park (3½ miles) and Greenwich (4 miles)"
51.5265450,-0.1574728,The Bandstand,attraction,,,,,,
51.5287179,-0.1612478,Boat Hire,attraction,,,,,,
51.5154730,-0.1570192,The Churchill,hotel,,,,,,
51.5243225,-0.1283055,The Tavistock Hotel,hotel,,,,,,
51.5207075,-0.1235907,Bedford Hotel,hotel,,,,,,
51.5206840,-0.1228137,Bloomsbury Park Hotel,hotel,,,,,,
51.5263950,-0.1295670,County Hotel,hotel,,,,,,
51.5276532,-0.1273678,Mabeldon Court Hotel,hotel,,,,,,
51.5403595,-0.1460780,Holiday Inn,hotel,,,,,,
51.5003933,-0.1772832,Memorial to the Great Exhibition,artwork,,,,,,
51.5341226,-0.1068017,The Angel,artwork,,,,,,
51.5225673,-0.0868331,Travelodge,hotel,,,,,,
51.5201101,-0.1221300,DoubleTree by Hilton Hotel London - West End,hotel,,,,,,
51.5243147,-0.0402976,Knowledge,artwork,,,,,,
51.5489644,-0.0326240,Boulder (Mabley Green),artwork,,,,,,
51.5362114,-0.1278260,St Pancras Lock,attraction,,,,,,
51.5351212,-0.1297369,Hardy Tree,attraction,,,,,tree,
51.5227666,-0.1389599,Indian YMCA,hostel,,restaurant,,,,
51.5233722,-0.1162091,Dickens Museum,museum,,,,,,
51.5566742,-0.1081434,Arsenal Museum,museum,,,,,,
51.5075570,-0.1146731,London Pride,artwork,,,,,,
51.5073149,-0.1152445,Lawrence Olivier As Hamlet,artwork,,,,,,
51.4945761,-0.1183966,Novotel Waterloo,hotel,,,,,,
51.5035988,-0.1286233,Earl Mountbatten of Burma,artwork,memorial,,,,,
51.5076436,-0.1280347,Lion,artwork,,,,,,Barbary lion
51.5078068,-0.1281053,Lion,artwork,,,,,,Barbary lion
51.5076878,-0.1277714,Lion,artwork,,,,,,Barbary lion
51.5078509,-0.1278420,Lion,artwork,,,,,,Barbary lion
51.5083078,-0.1247670,Amba Hotel Charing Cross,hotel,,,,,,
51.5013601,-0.1160331,Park Plaza Hotels,hotel,,,,,,
51.5065905,-0.0896235,Minerva,artwork,,,,,,
51.5099610,-0.1334180,The Horses of Helios,artwork,,,,,,
51.4883164,-0.0315709,Millennium Milepost,information,,,,,,Sustrans Millennium Milepost for National Cycle Network route 4. Indicating to head north-east to the Thames for Oxford (110 miles) and south-west through Pepys Park to Dover (115 miles)
51.5561309,-0.0355836,Water Jugglers,artwork,,,,,,
51.5173407,-0.1304169,London Central YMCA,hostel,,,,,,
51.5234859,-0.0723316,Sunday Market,attraction,,,,,,
51.4893250,-0.1276005,Locking Piece,artwork,,,,,,
51.5369480,-0.1396550,Camden Inn,hostel,,,,,,
51.4896485,-0.1276931,Jete,artwork,,,,,,
51.5516582,-0.2095994,Mountrose Hotel,hotel,,,,,,
51.5174483,-0.1304949,St Giles Hotel,hotel,,,,,,
51.5178202,-0.1424175,Saint Georges Hotel,hotel,,,,,,
51.5297301,-0.1239797,Megaro Hotel,hotel,,,,,,
51.5347478,-0.1220578,Pangolini,gallery,,,,,,
51.5357203,-0.1036211,Sir Hugh Myddleton Memorial,artwork,monument,,,,,
51.5293476,-0.1219027,Howard Winchester,hotel,,,,,,
51.5292504,-0.1218055,European Hotel,hotel,,,,,,
51.5290388,-0.1215913,Hotel Montana,hotel,,,,,,
51.5289068,-0.1214553,Elmwood Hotel,hotel,,,,,,
51.5300868,-0.1203379,Travelodge,hotel,,,,,,
51.5304090,-0.1222049,Carlton Hotel,hotel,,,,,,
51.5303289,-0.1221277,Rough Luxe,hotel,,,,,,
51.5300565,-0.1218616,Carlisle Hotel,hotel,,,,,,
51.5299070,-0.1216299,Clifton Hotel,hotel,,,,,,
51.5234731,-0.1272337,Royal National Hotel,hotel,,,,,,
51.5114992,-0.1871198,Fat Tire Bike Tours,yes,,,,,,
51.5073583,-0.1157940,South Bank Book Market,attraction,,,,,,
51.5132037,-0.0971893,The Young Lovers,artwork,,,,,,
51.4978780,-0.1259090,Knife Edge Two Piece,artwork,,,,,,
51.5202064,-0.1240489,Lonsdale Hotel,hotel,,,,,,
51.5199748,-0.1237817,The Lancaster,hotel,,,,,,
51.5482171,-0.0535455,,information,,,,,,
51.5136068,-0.1436470,William Pitt the Younger,artwork,memorial,,,,,
51.5118149,-0.1437632,Sotheby's Auction House,gallery,,,,,,
51.5113416,-0.1436595,The Fine Art Society,gallery,,,,,,
51.5068495,-0.1255019,LSE Northumberland House,guest_house,,,,,,
51.5130120,-0.1134274,,information,,,,,,
51.5125682,-0.1438088,Beaux Arts,gallery,,,,,,
51.5105962,-0.1418878,Helly Nahmad Gallery,gallery,,,,,,
51.5048027,-0.1156513,Topolski Century,museum,,,,,,
51.5017090,-0.1188586,London Marriott Hotel County Hall,hotel,,,,,,
51.5319633,-0.1355999,The Pack & Carriage London,hotel,,,,,,
51.4950123,-0.1413006,Station Hotel,hotel,,,,,,
51.5064449,-0.1456241,Hilton London Green Park,hotel,,,,,,
51.5076980,-0.1099960,,information,,,,,,
51.5077330,-0.1090630,,information,,,,,,Maps and local events
51.5027478,-0.1159222,London Duck Tours,attraction,,,,,,
51.4725645,-0.1043197,Park Map,information,,,,,,
51.5352505,-0.1520207,Hyacinth Macaw,attraction,,,,,,
51.5350833,-0.1519646,Military macaw,attraction,,,,,,
51.5335715,-0.1518476,Scarlet Ibis,attraction,,,,,,
51.5344338,-0.1519514,Golden-headed lion tamarin,attraction,,,,,,
51.5364390,-0.1547905,Red-ruffed lemur,attraction,,,,,,
51.4922503,-0.1215071,Boat skeletons,artwork,,,,,,
51.4921351,-0.1215449,Boat skeletons,artwork,,,,,,
51.4934719,-0.1210993,Copper Boat Prow,artwork,,,,,,
51.5003582,-0.1200415,,viewpoint,,,,,,
51.4961090,-0.1208733,,viewpoint,,,,,,
51.5364225,-0.1554046,Clore Rainforest Lookout,viewpoint,,,,,,
51.5011089,-0.0936329,London City Hotel,hotel,,,,,,
51.5201701,-0.1082660,WW Gallery,gallery,,,,,,
51.5038700,-0.0652386,Voyager (2001),artwork,,,,,,
51.5360898,-0.1464514,York & Albany,hotel,,,,,,
51.5422262,-0.1473387,Cyberdog,attraction,,,,,,
51.4920004,-0.0313979,Circumsphere,artwork,,,,,,
51.4819964,-0.1735217,James McNeill Whistler,artwork,,,,,,
51.4831998,-0.1678915,,artwork,,,,,,
51.4855730,-0.1344440,The Helmsman,artwork,,,,,,
51.4856623,-0.1333946,William Huskisson,artwork,memorial,,,,,
51.4858669,-0.1323326,River Cut Tide,artwork,,,,,,
51.4861235,-0.1315086,Tyburn Thames,artwork,,,,,,
51.5395287,-0.1606936,,viewpoint,,,,,,
51.5103767,-0.1300887,Shakespeare,artwork,,,,,,
51.5224870,-0.1030850,,information,,,,,,
51.4627176,-0.1995179,Fall,artwork,,,,,,
51.4628471,-0.2012846,Pygmalion,artwork,,,,,,
51.4651963,-0.2116090,Mother Figure,artwork,,,,,,
51.4999959,-0.1144837,Walrus Hostel,hostel,,,,,,
51.5075456,-0.1305578,The Original London Visitor Centre,information,,,,,,
51.4988942,-0.0555124,,artwork,,,,,,
51.4929340,-0.1430820,Premier Inn London Victoria,hotel,,,,,,
51.5142830,-0.1270630,Radisson Edwardian,hotel,,,,,,
51.5148100,-0.1267250,Seven Dials Hotel,hotel,,,,,,
51.5011507,-0.1271559,,plaque,,,,,,Jubilee Greenway
51.5059746,-0.0867003,London Bridge Experience,attraction,,,,,,
51.5535291,-0.0749772,The Rose Hotel,hotel,,,,,,
51.5095825,-0.1440814,Hong Kong Tourism Board,information,,,,,,
51.5203735,-0.1248357,The Beauchamp,hotel,,,,,,
51.5290096,-0.1200706,Clink 261,hostel,,,,,,
51.5196094,-0.1239586,The Buckingham,hotel,,,,,,
51.5202734,-0.1241296,The Portland,hotel,,,,,,
51.5200268,-0.1238417,Pickwick Hall,hostel,,,,,,
51.5200069,-0.1244040,The Portland,hotel,,,,,,
51.5206073,-0.1250999,The Penn Club,hotel,,,,,,
51.5037218,-0.2073115,,artwork,,clock,,,,
51.4995182,-0.0791295,Premier Inn,hotel,,,,,,
51.4901511,-0.1293639,Chelsea Space,museum,,,,,,
51.5121008,-0.0756938,The Chamberlain,hotel,,,,,,
51.4933492,-0.1499873,Lime Tree Hotel,hotel,,,,,,
51.4924816,-0.1451133,Cherry Court Hotel,hotel,,,,,,
51.4655591,-0.1023901,Redgate Gallery,museum,,,,,,
51.5348740,-0.1568989,Emus,attraction,,,,,,
51.5350866,-0.1564221,Wallaby,attraction,,,,,,
51.5127056,-0.0849374,Club Quarters,hotel,,,,,,
51.4999055,-0.1246195,House of Commons,attraction,,,,,,
51.4988068,-0.1248381,House of Lords,attraction,,,,,,
51.5220169,-0.1382046,Carr-Saunders Hall,hotel,,,,,,
51.5098711,-0.0761306,Trajan,artwork,,,,,,
51.5047391,-0.0791794,Full Stop Courier,artwork,,,,,,
51.5046332,-0.0790404,Full Stop Optical,artwork,,,,,,
51.5050085,-0.0799228,Full Stop Klang,artwork,,,,,,
51.5054483,-0.0796395,Full Stop Slipstream,artwork,,,,,,
51.5051252,-0.0787161,Braille Map,information,,information,,,,
51.5059015,-0.0833872,The Navigators,artwork,,,,,,
51.5030978,-0.0717743,,artwork,,,,,,
51.5050829,-0.0798952,Braille Map,information,,information,,,,
51.5025099,-0.0710239,Exotic Cargo,artwork,,,,,,
51.5060095,-0.0820267,,information,,,,,,
51.5090231,-0.1957414,Metal Frame Elephant,artwork,,,,,,
51.5238169,-0.0865519,Museum of Methodism,museum,,,,,,
51.5143484,-0.1004216,Angel's Wings,artwork,,,,,,
51.4783985,-0.1629559,,information,,,,,,
51.5105583,-0.0793762,Apex City of London,hotel,,,,,,
51.5149461,-0.1409905,,information,,,,,,
51.4986958,-0.0837471,Think London Bridge,hotel,,,,,,
51.4785048,-0.1497221,,information,,,,,,
51.4773860,-0.1528101,Single Form,artwork,,,,,,
51.4907893,-0.1343990,,artwork,,,,,,
51.5201420,-0.1261450,Blooms Town House Hotel,hotel,,,,,,
51.5208608,-0.1261819,,information,,,,,,
51.5225262,-0.1259410,,information,,,,,,
51.5216038,-0.1246377,,information,,,,,,
51.5190001,-0.1194734,,information,,,,,,
51.5192957,-0.1189750,,information,,,,,,
51.5300637,-0.1212142,Comfort Inn Kings Cross,hotel,,,,,,
51.5060960,-0.1020550,Holiday Inn Express,hotel,,,,,,
51.5214487,-0.1211741,Paul O'Gorman Patient Hotel,hotel,,,,,,
51.5172969,-0.1351090,,artwork,,,,,,
51.5241502,-0.1163797,Greenville Hotel,hotel,,,,,,
51.5241154,-0.1165432,Guildford,hotel,,,,,,
51.5109508,-0.1236698,Henrietta Hotel,hotel,,,,,,
51.5480801,-0.1305348,Corner House Hotel,hotel,,,,,,
51.4740977,-0.1034930,,picnic_site,,,,,,
51.5247382,-0.1335088,The Octagon Gallery,museum,,,,,,
51.5198344,-0.1242027,The Clarendon,hotel,,,,,,
51.5228387,-0.1227963,Smart NHS Russell Square Hostel,hostel,,,,,,
