64.1413790,-21.9042818,22 Hill Hotel,hotel,,,,,,
64.1531134,-21.9931056,,viewpoint,,,,,,
64.1292509,-21.9196074,,viewpoint,,,,,,
64.1290262,-21.9193284,,information,,,,,,"Reference map for points in the environment, e.g. mountains"
64.1290262,-21.9187276,,viewpoint,,,,,,
64.1292415,-21.9184487,,information,,,,,,"Reference map for points in the environment, e.g. mountains"
64.1294662,-21.9187276,,viewpoint,,,,,,
64.1294662,-21.9193070,,information,,,,,,"Reference map for points in the environment, e.g. mountains"
64.1464278,-21.9121281,,information,,,,,,Map
64.1500505,-21.9698215,Göngu og hjólastígar,information,,,,,,Kort af göngu- og hjólastígum
64.1309906,-21.9282176,Öskjuhlíðin,information,,,,,,Map of Öskjuhlíð
64.1359030,-21.9121299,Þorsteinn Erlingsson,artwork,memorial,,,,,
64.1450128,-21.9181324,Fosshótel Barón,hotel,,,,,,
64.1476070,-21.9222615,Sólfar,artwork,,,,,,
64.1269703,-21.9537548,,artwork,,,,,,
64.1423801,-21.9274838,Leifur Eiríksson,artwork,memorial,,,,,
64.1491916,-21.9307253,Centerhotel Arnarhvoll,hotel,,,,,,
64.1497531,-21.9442508,Reykjavík Downtown,hostel,,,,,,
64.1421098,-21.9307662,Aurora,hostel,,,,,,
64.1374733,-21.9345086,Reykjavik Excursions,attraction,,,,,,
64.1490648,-21.9404443,Listasafn Reykjavíkur,museum,,,,,,
64.1494664,-21.9413926,Ljósmyndasafn Reykjavíkur,museum,,,,,,
64.1441073,-21.9392189,Listasafn Íslands,museum,,,,,,
64.1482053,-21.9385928,"Radisson Blu 1919 Hotel, Reykjavík",hotel,,,,,,
64.1453400,-21.9190871,Reykjavik Art Gallery,artwork,,,,,,
64.1459509,-21.9307115,Center Hotel Skjaldbreið,hotel,,,,,,
64.1462220,-21.9313927,Arctic Adventures,information,,,,,,Arctic Adventures is an Icelandic adventure and activity travel company which focuses on ecotourism offering exciting experiences all around Iceland. Find out more at https://adventures.is/about-us/.
