45.4362702,12.3407469,Albergo Locanda Silva,guest_house,,,,,,
45.4451347,12.3271807,Museo Ebraico,museum,,,,,,
45.4337096,12.3338572,Teatro La Fenice,attraction,,theatre,,,,
45.4475105,12.3268377,Residenza Cannaregio,hotel,,,,,,
45.4302305,12.3277725,Belle Arti,hotel,,,,,,
45.4290007,12.3286111,La Calcina,hotel,,restaurant,,,,
45.4355623,12.3366080,Gambero,hotel,,,,,,
45.4365785,12.3420422,Hotel al Piave,hotel,,,,,,
45.4368701,12.3415709,Casa Malipiero,hotel,,,,,,
45.4374836,12.3413615,Hotel Scandinavia,hotel,,,,,,
45.4379710,12.3422748,Libreria Acqua Alta,attraction,,,,,,
45.4386011,12.3429176,Locanda SS. Giovanni e Paolo,hotel,,,,,,
45.4357673,12.3446868,Hotel Liassidi Palace,hotel,,,,,,
45.4316384,12.3331068,Gritti Palace,hotel,,,,,,
45.4404310,12.3347638,Foscari Palace,hotel,,,,,,
45.4379310,12.3374743,Bartolomeo,hotel,,,,,,
45.4329159,12.3341744,Saturnia,hotel,,,,,,
45.4312440,12.3282997,Gallerie dell'Accademia,museum,,,,,,
45.4357558,12.3552237,Antica Gru Armstrong,attraction,,,,,,
45.4302057,12.3297166,American,hotel,,,,,,
45.4351892,12.3358298,Hotel Bonvecchiati,hotel,,,,,,
45.4374889,12.3371380,Ca' Leon D'Oro,hotel,,,,,,
45.4442408,12.3258049,Ca’ Pozzo Inn,hotel,,,,,,
45.4369050,12.3369608,San Giorgio,hotel,,,,,,
45.4340384,12.3431115,Paganelli,hotel,,,,,,
45.4389792,12.3211661,Hotel Gardena,hotel,,,,,,
45.4362207,12.3191025,Locanda Marinella,hotel,,,,,,
45.4418661,12.3220530,Hotel Florida,hotel,,,,,,
45.4421820,12.3234159,Hotel Nazionale,hotel,,,,,,
45.4423661,12.3239608,di Spagna,hotel,,,,,,
45.4422685,12.3238254,Continental,hotel,,,,,,
45.4323910,12.3327102,Hotel Ala,hotel,,,,,,
45.4314556,12.3218130,Squero Tramontin,attraction,,,,,,
45.4383765,12.3257763,Scuola Grande di San Giovanni,attraction,,,,,,
45.4338677,12.3420638,Danieli,hotel,,,,,,
45.4347236,12.3451881,Hotel Bisanzio,hotel,,,,,,
45.4364014,12.3374896,Hotel Locanda ai Bareteri,guest_house,,,,,,
45.4381150,12.3347389,Barbacn de Paragon,attraction,,,,,,
45.4416840,12.3402013,Hotel Casa Boccassini,hotel,,,,,,
45.4368756,12.3193943,Hotel Olimpia,hotel,,,,,,
45.4369124,12.3197238,Hotel Arlecchino,hotel,,,,,,
45.4391019,12.3210639,Hotel Walter,hotel,,,,,,
45.4392847,12.3211168,Hotel Canal,hotel,,,,,,
45.4421182,12.3233242,Hotel Il Moro di Venezia,hotel,,,,,,
45.4439163,12.3300837,Hotel Cannaregio 2357,hotel,,,,,,
45.4398131,12.3367987,Hotel al Vagon,hotel,,,,,,
45.4316387,12.3623176,Sea-Help,information,,,,,,
45.4356010,12.3400122,Donà Palace,hotel,,,,,,
45.4427648,12.3347522,3749 Ponte Chiodo,guest_house,,,,,,
45.4377567,12.3406547,Ruzzini Palace,hotel,,,,,,
45.4282422,12.3199358,Hilton Molino Stucky Venice,hotel,,,,,,
45.4313362,12.3268848,Palazzo Guardi,hotel,,,,,,
45.4408420,12.3295061,Al Gallo,hotel,,,,,,
45.4416597,12.3354209,Palazzo Abadessa,hotel,,,,,,
45.4460813,12.3203839,Carnival Palace,hotel,,,,,,
45.4431811,12.3246293,Hotel San Geremia,hotel,,,,,,
45.4340363,12.3456378,Casa Navagero,guest_house,,,,,,
45.4339604,12.3304447,Locanda Fiorita,hotel,,,,,,
45.4418843,12.3230075,Hotel Belle Epoque,hotel,,,,,,
45.4342293,12.3397202,Monumento ai Tetrarchi,artwork,,,,,,
45.4336995,12.3223844,Scuola Grande dei Carmini,attraction,,,,,,
45.4288548,12.3579719,Giardini della Biennale,museum,,,,,,
45.4354304,12.3533364,Arsenale di Venezia,attraction,,,,,,
45.4387725,12.3351069,Il Gobbo di Rialto,artwork,yes,,,,,
45.4394389,12.3366552,Hotel Lion Morosini,hotel,,,,,,
45.4346734,12.3408125,Museo Diocesano,museum,,,,,,
45.4398196,12.3329844,B&B Live in Venice,guest_house,,,,,,
45.4392098,12.3251573,Hotel Basilea,hotel,,,,,,
45.4393085,12.3242095,Residenza Ca' Dario & Corte Canal,guest_house,,,,,,
45.4344030,12.3312090,Palazzo Paruta,hotel,,,,,,
45.4422604,12.3232624,Hotel Moderno,hotel,,,,,,
45.4339600,12.3307892,Bloom B&B,hotel,,,,,,
45.4339698,12.3308024,Settimo Cielo B&B,hotel,,,,,,
45.4253190,12.3331824,Ostello Jan Palach,hostel,,,,,,"Aperto nel periodo estivo, per 60 giorni tra metà luglio e settembre"
45.4422148,12.3214269,Ca' Lucrezia,hotel,,,,,,
45.4420147,12.3217072,Hotel Abbazia,hotel,,,,,,
45.4421580,12.3215065,Hotel Dolomiti,hotel,,,,,,
45.4445653,12.3208560,Ca' Due Leoni,hotel,,,,,,
45.4458116,12.3188201,Ca' Fontanea,hotel,,,,,,
45.4453192,12.3193443,Venice Garden,guest_house,,,,,,
45.4251153,12.3267128,,hotel,,,,,,
45.4348998,12.3467790,La Residenza,hotel,,,,,,
45.4305648,12.3290575,Tourist Apartment Accademia Quiet and New,apartment,,,,,,
45.4325477,12.3314286,,apartment,,,,,,Brand New Apartment for Short term
45.4412612,12.3345733,Torre tourist apartment,apartment,,,,,,
45.4407723,12.3380222,Cá del Moro tourist apartment,apartment,,,,,,
45.4393979,12.3346952,Rialto Mercato Tourist apartment,apartment,,,,,,
45.4395222,12.3317935,Il Nido Di Giulietta E Romeo,hotel,,,,,,
45.4365108,12.3240865,Violet tourist apartment,apartment,,,,,,
45.4405794,12.3344504,Hotel Ca' Sagredo,hotel,,,,,,
45.4402652,12.3220307,Hotel Antiche Figure,hotel,,,,,,
45.4400950,12.3218764,Hotel Carlton on the Grand Canal,hotel,,,,,,
45.4379769,12.3213051,Hotel Papadopoli,hotel,,,,,,
45.4391231,12.3457275,B&B Casa in Laguna,guest_house,,,,,,
45.4396383,12.3293774,Ca' Del Modena,guest_house,,,,,,
45.4325170,12.3370322,Hotel Alcyone,hotel,,,,,,
45.4343067,12.3371353,Hotel Cavalletto,hotel,,,,,,
45.4398155,12.3333183,Best Holidays Venice,guest_house,,,,,,
45.4533631,12.3533190,Hotel al Soffiador,hotel,,,,,,
45.4332827,12.3396522,Colonna di San Teodoro,attraction,column,,,,,
45.4333466,12.3399115,Colonna di San Marco,attraction,column,,,,,
45.4350515,12.3426134,Hotel Fontana,hotel,,,,,,
45.4476169,12.3328539,,information,,,,,,
45.4459776,12.3303743,Ai Mori d`Oriente,hotel,,,,,,
45.4465128,12.3311304,Grand Hotel dei Dogi,hotel,,,,,,
45.4436296,12.3251787,Marte,hotel,,,,,,
45.4447805,12.3223951,Palazzo Cendon - Il Piano Nobile,hotel,,,,,,Nice small hotel in good area with a few restaurants and bars.
45.4535236,12.3516265,Palazzo Murano,guest_house,,,,,,
45.4364209,12.3399201,Relais Venezia,hotel,,,,,,
45.4451659,12.3225035,Ca' Dogaressa,hotel,,,,,,
45.4420527,12.3217919,A La Locanda di Orsaria,hotel,,,,,,
45.4424676,12.3212068,Hotel Alloggi agli Artisti,hotel,,,,,,
45.4443071,12.3278284,Hotel Ariel Silva,hotel,,,,,,
45.4441892,12.3279161,Hotel Leonardo,hotel,,,,,,
45.4422527,12.3215095,Venice Times hotel,hotel,,,,,,
45.4425797,12.3297639,Casinò di Venezia,yes,,,,,,
45.4420427,12.3287992,Museo di Storia Naturale di Venezia,museum,,,,,,
