52.3607582,4.8695022,Hotel de Filosoof,hotel,,,,,,
52.3576640,4.8444609,Fashion Hotel,hotel,,,,,,
52.3645600,4.8923905,Stadsarchief,museum,,archive,,,,
52.3655850,4.9136467,Kunstenaarsverzet,artwork,memorial,,,,,
52.3689809,4.8986256,Rembrandtplein Hotel,hotel,,,,,,
52.3497300,4.8912188,Savoy Hotel,hotel,,,,,,
52.3612808,4.8840411,Apollo Museum Hotel,hotel,,,,,,
52.3610130,4.8829935,Hotel Cornelisz,hotel,,,,,,
52.3611781,4.8767889,Hotel Siperman,hotel,,,,,,
52.3612215,4.8770042,Hotel Parkzicht,hotel,,,,,,
52.3618801,4.8754343,Hotel Blyss,hotel,,,,,,
52.3625432,4.8756788,Hotel Europa Amsterdam,hotel,,,,,,
52.3630002,4.8754645,Princess Hostel,hotel,,,,,,
52.3591216,4.8797991,Hotel Fita,hotel,,,,,,
52.3597441,4.8807295,Hotel Jan Luyken,hotel,,,,,,
52.3601160,4.8778434,Hotel Piet Hein,hotel,,,,,,
52.3602503,4.8783589,The Flying Pig Hotel Uptown,hostel,,,,,,
52.3611406,4.8816047,Hotel Wijnnobel,hotel,,,,,,
52.3622763,4.8769547,Hotel Alexander,hotel,,,,,,
52.3624027,4.8774215,Hotel Prinsen,hotel,,,,,,
52.3625494,4.8780223,Hotel Vondel,hotel,,,,,,
52.3620608,4.8783271,Leonardo Hotel,hotel,,,,,,
52.3470442,4.8930440,Mahatma Gandhi,artwork,memorial,,,,,
52.3574690,4.8680163,Figure découpée,artwork,,,,,,
52.3800115,4.8926278,Arrive,hotel,,cafe,,,,
52.3780269,4.8944036,Renaissance Amsterdam,hotel,,,,,,
52.3468630,4.9023966,Hotel Victorie,hotel,,,,,,
52.3718100,4.8873904,The Hoxton,hotel,,,,,,
52.3722257,4.8939788,Rho Hotel,hotel,,,,,,
52.3759487,4.8989099,Old Quarter,hotel,,,,,,
52.3763146,4.8995782,Old Nickel,hotel,,,,,,
52.3775666,4.9003398,I amsterdam Visitor Centre,information,,,,,,
52.3840006,4.9003939,,viewpoint,,bench,,,,
52.3926964,4.8687739,WestCord Art Hotel,hotel,,,,,,
52.3665176,4.9127401,Geologisch Museum,museum,,,,,,
52.3720830,4.8948943,Hotel De Gerstekorrel,hotel,,,,,,
52.3615125,4.8832127,Park Hotel,hotel,,,,,,
52.3548988,4.8835001,Hotel Washington,hotel,,,,,,
52.3531959,4.8811483,The Muse Hotel Amsterdam,hotel,,,,,,
52.3627648,4.8745728,Hotel ABBA,hotel,,,,,,
52.3748034,4.8800920,Hotel van Onna,hotel,,,,,,
52.3701707,4.8966042,Radisson BLU Hotel,hotel,,,,,,
52.3775788,4.9399904,Kraan 2868,attraction,yes,,,,,
52.3672872,4.8906653,Torture Museum,museum,,,,,,
52.3597822,4.8871412,Carel Willink,artwork,memorial,,,,,
52.3456250,4.9144634,,information,,,,,,
52.3676378,4.8848092,Huis Marseille,museum,,,,,,photography museum in a 17th century monumental house.
52.3679542,4.8963553,Nes,hotel,,,,,,
52.3682320,4.8976753,,viewpoint,,,,,,
52.3583545,4.8987860,Notting Hill,hotel,,,,,,
52.3774872,4.8911258,Multatuli Museum,museum,,,,,,
52.3702214,4.8995216,Zuiderkerkstoren,attraction,,,,,,
52.3649670,4.8805861,Weber,hotel,,,,,,
52.3627156,4.8829059,Max Euwe,museum,,,,,,
52.3792941,4.8458988,Blue Tower Hotel,hotel,,,,,,
52.3578521,4.9003796,Linda Hotel,hotel,,,,,,
52.3609510,4.8848415,,information,,,,,,
52.3605894,4.8917924,Euphemia Budget Hotel,hotel,,,,,,
52.3603577,4.8829853,Hotel Museumzicht,hotel,,,,,,
52.3579454,4.9009988,Hotel Seasons,hotel,,,,,,
52.3588982,4.8961010,Hotel Nicolaas Witsen,hotel,,,,,,
52.3646748,4.8798318,Kooyk Hotel,hotel,,,,,,
52.3643720,4.8799049,Quentin Hotel,hotel,,,,,,
52.3654264,4.8931950,Hotel Banks Mansion,hotel,,,,,,
52.3645507,4.8798318,King Hotel,hotel,,,,,,
52.3668596,4.8986143,Eden Hotel Amsterdam,hotel,,,,,,
52.3641021,4.8985067,Hotel Armada,hotel,,,,,,
52.3668967,4.8961823,Hotel Monopole,hotel,,,,,,
52.3669501,4.8969988,Hotel Amstelzicht,hotel,,,,,,
52.3678092,4.8965595,Amsterdam House Hotel,hotel,,,,,,
52.3661397,4.8820416,International Budget Youth Hostel,hostel,,,,,,
52.3683520,4.8956777,NH Doelen,hotel,,,,,,
52.3590155,4.9263621,The Manor Amsterdam,hotel,,,,,,
52.3654973,4.8802527,Backstage Hotel,hotel,,,,,,
52.3723702,4.8863317,Hotel IX,hotel,,,,,,
52.3724021,4.8853249,Miauw Suites,apartment,,,,,,
52.3722549,4.8852520,Pina Apartments,hotel,,,,,,
52.3756280,4.8984412,Hotel CC,hotel,,,,,,
52.3569612,4.8775005,Hotel Inner,hotel,,,,,,
52.3638245,4.8852223,Orfeo Hostel,hostel,,,,,,
52.3565470,4.8782511,Annemarie,hostel,,,,,,
52.3648906,4.8800037,Boutique Hotel View,hotel,,,,,,
52.3600726,4.9054721,De jonge Rembrandt,artwork,,,,,,Statue of Rembrandt van Rijn
52.3722053,4.8973884,Cannabis College,information,,,,,,
52.3753211,4.8982122,Hotel & Bar 55,hotel,,bar,,,,
52.3518513,4.8413881,,artwork,,,,,,Spiraal
52.3550552,4.8508770,,artwork,,,,,,"cows, Theophile de Bock"
52.3454191,4.8455325,,information,,,,,,Information about the industry area De Schinkel and the city Amsterdam.
52.3793932,4.8805089,Lindeboom,hotel,,,,,,
52.3481533,4.8834885,Monument voor de Canadese militairen,artwork,memorial,,,,,
52.3686220,4.9011934,Waterloopleinmarkt,attraction,,marketplace,,,,street market (flea market)
52.3852726,4.8817769,Ferdinand Domela Nieuwenhuis,artwork,,,,,,
52.3432315,4.8556191,Prometheus,artwork,,,,,,
52.3701124,4.8822208,De Parels van de Jordaan,artwork,memorial,,,,,
52.3602625,4.8760416,Vindhek,artwork,,lost_found,,,,
52.3744566,4.9039129,Amrath Hotel,hotel,,,,,,
52.3521468,4.8642612,,artwork,,,,,,
52.3774167,4.8539681,Kinderboerderij,zoo,,,,,,
52.3759303,4.9084423,Reve Museum,museum,,,,,,"Small museum like collection of items of and books by Gerard Reve, one of Holland's most famous (and openly gay) writers in the 20th century. On the 2nd floor in the OBA."
52.3701526,4.8826020,Houseboat Museum,museum,,,,,,
52.3735172,4.8993081,Hotel Royal Taste,hotel,,,,,,
52.3864113,4.8481040,Natuur is leuk,information,,,,,,
52.3853693,4.8810816,Nassauplein,information,,,,,,
52.3917560,4.8626999,Barbara,information,,,,,,
52.3816095,4.8890521,Haarlemmerdijk,information,,,,,,
52.3867498,4.8457211,Sloterdijk,information,,,,,,
52.3907624,4.8782492,Spaarndammerstraat,information,,,,,,
52.3663729,4.9061958,De Wereld bleef doof,artwork,memorial,,,,,
52.3743323,4.8835404,Anne Frank,artwork,memorial,,,,,
52.3710783,4.9290538,David's Boat,hotel,,,,,,
52.3743295,4.8924485,Dam Square Inn,hotel,,,,,,
52.3668803,4.9250778,De Molen,information,,,,,,
52.3703831,4.9113787,Entrepotdok,information,,,,,,
52.3680157,4.9189869,Hoogtekadijk,information,,,,,,
52.3686364,4.9038082,Mr. Visserplein,information,,,,,,
52.3730961,4.9003111,Nieuwmarkt,information,,,,,,
52.3663067,4.9336400,Zeeburgerdijk,information,,,,,,
52.3753742,4.8947456,Nieuwendijk,information,,,,,,
52.3761826,4.8995739,Zeedijk,information,,,,,,
52.3670010,4.9247699,De Molen,information,,,,,,
52.3679391,4.9194310,Hoogtekadijk,information,,,,,,
52.3721579,4.9004626,Nieuwmarkt,information,,,,,,
52.3763931,4.8998961,Zeedijk,information,,,,,,
52.3744950,4.8911049,Hotel Mevlana,hostel,,,,,,
52.3718683,4.8970226,B&B 1680,guest_house,,,,,,
52.3786190,4.8836352,Pianola Museum,museum,,,,,,
52.3662969,4.8984498,Hampshire,hotel,,,,,,
52.3698621,4.8479104,Wolk,artwork,,,,,,
52.3549582,4.8556579,,information,,,,,,
52.3565483,4.9277703,Amigo Budget Hotel,hostel,,,,,,
52.3940756,4.9231581,Led Cloud,artwork,,,,,,light installation
52.3639176,4.8839489,Amsterdam Hostel Leidseplein,hostel,,,,,,
52.3523229,4.8918715,easyHotel,hotel,,,,,,
52.3664381,4.8929260,NH Carlton Amsterdam,hotel,,,,,,
52.3740616,4.8906010,Die Port van Cleve,hotel,,,,,,
52.3754277,4.8889488,The Times,hotel,,,,,,
52.3880075,4.9456390,,picnic_site,,,,,,
52.3631984,4.8999321,Galerie Artacasa,artwork,,,,,,
52.3681051,4.8675888,fish,artwork,,,,,,
52.3681105,4.8677227,fish,artwork,,,,,,
52.3626984,4.8874605,La Maison de L'Échappée Belle,gallery,,,,,,
52.3620318,4.8868356,van der Laag,gallery,,,,,,
52.3583722,4.8754191,Park View Hotel,hotel,,,,,,
52.3745301,4.8835347,,viewpoint,,,,,,
52.3677676,4.8976078,Amstel Canal Guest House,hotel,,,,,,
52.3632242,4.8699401,Buddah,artwork,,,,,,
52.3628575,4.8764725,Hotel Espresso City Centre,hotel,,,,,,
52.3649706,4.8734655,Mosaic hotel,hotel,,,,,,
52.3656442,4.8852135,Golden Bear,hotel,,,,,,
52.3706647,4.8885927,Hoksbergen,hotel,,,,,,
52.3776412,4.8971654,Art'Otel,hotel,,,,,,
52.3690026,4.8822280,Amsterdam Wiechmann Hotel,hotel,,,,,,
52.3564250,4.8975054,Andre Hazes,artwork,memorial,,,,,
52.3551175,4.8978311,,viewpoint,,,,,,
52.3546181,4.8964542,,picnic_site,,,,,,
52.3559907,4.8927471,,artwork,,,,,,
52.3498616,4.8990404,Museum De Dageraad,museum,,,,,,"Museum for the social housing complex ""De Dageraad"" in the Amsterdam School architecture (Dutch expressionism)"
52.3544832,4.8873224,,hotel,,,,,,
52.3531393,4.9143378,Wayang Tugela,artwork,,,,,,
52.3527763,4.8836858,The College Hotel,hotel,,,,,,
52.3791340,4.8899140,Sebastian's,hotel,,,,,,
52.3617406,4.9170547,Het begon met een dubbeltje,artwork,,,,,,
52.3757926,4.8637803,Rustende tuinder,artwork,,,,,,
52.3681503,4.8442021,Leonardo Hotel Amsterdam Rembrandtpark,hotel,,,,,,
52.3688593,4.8587764,666/999,artwork,,,,,,
52.3714365,4.8852390,Apartment for short term rent,apartment,,,,,,Two bedrooms apartment in Keizersgracht
52.3756175,4.8807964,Electric Ladyland,museum,,,,,,
52.3498102,4.8893530,Hommage aan Paradjanov,artwork,,,,,,
52.3763172,4.8841529,Amsterdam Tulip Museum,museum,,,,,,
52.3758754,4.8859642,The Toren,hotel,,,,,,
52.3749397,4.8906464,Iers Nationaal Bureau voor Toerisme,yes,,,,,,
52.3788883,4.8955488,Multatuli,hotel,,,,,,
52.3750993,4.8916121,Hotel Utopia,hostel,,,,,,
52.3787759,4.8957705,Hotel Plant,hotel,,,,,,
52.3786032,4.8951437,Groenendael,hostel,,,,,,
52.3780398,4.8962788,Alfa Hotel,hotel,,,,,,
52.3777255,4.8933311,Singel Hotel,hotel,,,,,,
52.3780036,4.8962352,Season Star,hotel,,,,,,
52.3761988,4.8922460,Budget Hotel Tourist Inn,hostel,,,,,,
52.3782455,4.8938827,Liberty Hotel,hotel,,,,,,
52.3772584,4.8939442,Aivengo Youth Hostel,hostel,,,,,,
52.3765029,4.8919782,Hotel Brain,hotel,,,,,,
52.3762678,4.8917251,Hotel The Craftsmen,hotel,,,,,,
52.3803036,4.8921700,,yes,,cafe,,,,
52.3749056,4.8925688,Galerie Carolien O’Breen,gallery,,,,,,
52.3747535,4.8948907,Body Worlds,museum,,,,,,
52.3735925,4.8923632,360 Amsterdam,information,,,,,,
52.3777380,4.8962220,Hotel Jimmy,hotel,,,,,,
52.3757291,4.8960841,Delta Hotel,hotel,,,,,,
52.3686564,4.8813603,,apartment,,,,,,
52.3726246,4.8844737,Pulitzer,hotel,,,,,,
52.3657648,4.8797651,Hotel de Paris,hotel,,,,,,
52.3654698,4.8798832,Hotel Marnix,hotel,,,,,,
52.3714144,4.8873362,Hotel Hegra,hotel,,,,,,
52.3693735,4.8871830,Ambassade Hotel,hotel,,,,,,
52.3686186,4.8874780,Kamer 01,guest_house,,,,,,
52.3720757,4.8892294,Soho House,hotel,,,,,,
52.3693842,4.8918668,Fashion For Good Museum,museum,,,,,,
52.3684642,4.8932426,UvA Bijzondere Collecties,museum,,,,,,
52.3678759,4.8944091,Hotel Résidence Le Coin,hotel,,,,,,
52.3684410,4.8988929,Galerie Bibo,gallery,,,,,,
52.3709358,4.8936353,Hotel V Nesplein,hotel,,,,,,
52.3737514,4.8959885,W139,gallery,,,,,,
52.3748540,4.8967664,Hotel Ben,hotel,,,,,,
52.3748239,4.8966962,Travel Hotel Amsterdam,hotel,,,,,,
52.3751227,4.8972216,Frisco Inn,hotel,,,,,,
52.3750955,4.8971632,Hotel Beursstraat,hotel,,,,,,
52.3747061,4.8973768,The White Tulip Hostel,hostel,,,,,,
52.3761006,4.8991220,Hostel Meeting Point,hostel,,,,,,
52.3765199,4.8996162,Prins Hendrik,hotel,,,,,,
52.3760843,4.8993991,De Malllemoolen,hotel,,,,,,
52.3759568,4.9011775,France hotel,hotel,,,,,,
52.3748641,4.8998972,Hotel The Crown,hotel,,,,,,
52.3742592,4.8992430,Anco,hotel,,bar,,,,
52.3723165,4.8974888,Heart of Amsterdam,hotel,,,,,,
52.3721119,4.8972549,Hash Marihuana & Hemp Gallery,museum,,,,,,
52.3719687,4.8983608,,attraction,,,,,,
52.3657859,4.8932578,The Albus,hotel,,,,,,
52.3650494,4.8955270,The Veteran,hotel,,,,,,
52.3667981,4.8990591,Six Collection,attraction,,,,,,
52.3675917,4.8887741,Waterfront Hotel,hotel,,,,,,
52.3674843,4.8888928,Agora Hotel,hotel,,,,,,
52.3656060,4.8915478,Kattenkabinet,attraction,,,,,,
52.3636675,4.8853534,Hostel Centre,guest_house,,,,,,
52.3645482,4.8811004,La Bohème,hotel,,,,,,
52.3650010,4.8840169,Dikker & Thijs Fenice Hotel,hotel,,,,,,
52.3618254,4.8826864,Blue Boat,attraction,,,,,,
52.3638299,4.8962158,Seven Bridges,hotel,,,,,,
52.3644987,4.8961624,Hotel de la Poste,hotel,,,,,,
52.3622484,4.8984649,ITC Hotel,hotel,,,,,,
52.3619557,4.8994663,Hotel Prinsenhof,hotel,,,,,,
52.3591905,4.8979554,Hotel V,hotel,,,,,,
52.3592418,4.9016835,PH Hotel Oosteinde,hotel,,,,,,
52.3587777,4.8986539,Cocomama,hostel,,,,,,
52.3594698,4.8959558,Canal Hotel,hotel,,,,,,
52.3868954,4.8395129,Hotel2Stay,hotel,,,,,,
52.3697241,4.9067374,Ecomama,hostel,,,,,,
52.3703410,4.9083779,Holiday Inn Express Amsterdam - City Hall,hotel,,,,,,
52.3666500,4.9022485,Green House Namaste,yes,,cafe,,,,
52.3617812,4.9117415,Hyatt Regency Amsterdam,hotel,,,,,,
52.3646165,4.9039004,Hotel Adolesce,hotel,,,,,,
52.3629354,4.9177925,Rijksakademie van beeldende kunsten,gallery,,,,,,
52.3652605,4.9119978,Hotel Barbacan,hotel,,,,,,
52.3667588,4.9091187,Budget Hotel Hortus,hotel,,,,,,
52.3661048,4.9130815,Het Groote Museum,museum,,,,,,
52.3723735,4.9219951,,apartment,,,,,,
52.3775823,4.9001867,GVB Tickets & Information,information,,,,,,
52.3893606,4.8752762,Amsterdam Local Tourguide,information,,,,,,
52.3569478,4.8402664,King's Court,hotel,,,,,,
52.3698485,4.8660187,Hotel Larende,hotel,,restaurant,,,,
52.3616968,4.8784757,Owl Hotel,hotel,,,,,,
52.3650660,4.8781874,Hotel d'Amsterdam,hotel,,,,,,
52.3611389,4.8780228,Stayokay Amsterdam Vondelpark,hostel,,,,,,
52.3630852,4.8794581,Hotel NH,hotel,,,,,,
52.3649396,4.8733328,Amadi Park Hotel,hotel,,,,,,
52.3792272,4.9233184,Java-Blend Amsterdam,gallery,,cafe,,,,
52.3576556,4.8507190,Belfort,hotel,,,,,,
52.3538869,4.8575260,Hotel Central Park,hotel,,,,,,
52.3537315,4.8655914,Apple Inn,hotel,,,,,,
52.3776269,4.9163299,IJ-toren,attraction,,,,,,
52.3779207,4.9140352,Mövenpick Hotel,hotel,,,,,,
52.3592071,4.8763609,City Garden,hotel,,,,,,
52.3558162,4.8777723,De Bedstee,hostel,,,,,,
52.3558449,4.8757350,Omega Hotel,hotel,,,,,,
52.3591278,4.8801418,Hotel Van Gogh,hotel,,,,,,
52.3611878,4.8816366,Hotel Vossius Vondelpark,hotel,,,,,,
52.3548027,4.8889031,Casa do Parreira,apartment,,,,,,
52.3581317,4.8897611,Symphony Hotel Paganini,hotel,,,,,,
52.3579643,4.8905557,Hotel Vivaldi,hotel,,,,,,
52.3578404,4.8917840,Heineken Experience,museum,,,,,,
52.3662535,4.8597935,Hotel Not Hotel,hotel,,,,,,
52.3500021,4.9185533,Hotel Casa Amsterdam,hotel,,,,,,
52.3653615,4.9355026,Stayokay Amsterdam Oost,hostel,,,,,,
52.3575584,4.9305162,Q-factory hotel,hotel,,,,,,
52.3748977,4.8968197,Tulip Inn Amsterdam Centre,hotel,,,,,,
52.3686058,4.8491296,Rembrandt Park House,hotel,,,,,,
52.3461630,4.9382989,Tot Zover,museum,,,,,,funerary museum
52.3482347,4.9134863,Youseum,museum,,,,,,
52.3911937,4.9040367,Nxt Museum,museum,,,,,,
52.3675424,4.8683391,Hotel De Hallen,hotel,,,,,,
52.3858896,4.8813522,Zonder Titel,artwork,,,,,,
52.3915598,4.8560702,,artwork,,,,,,
52.3751963,4.9002365,Hotel The Globe,hostel,,,,,,
52.3636183,4.8881693,Hans Brinker,hostel,,,,,,
52.3862441,4.8471672,De verdwenen boer,artwork,,,,,,
52.3801081,4.8475448,,artwork,,,,,,
52.3809429,4.8501426,,artwork,,,,,,
52.3806387,4.8501707,,artwork,,,,,,
52.3784464,4.8963954,A-Train Hotel,hotel,,,,,,
52.3789842,4.8987390,NS Hisspeed Lounge,information,,,,,,
52.3433766,4.9330944,Sluis (driedelig),artwork,,,,,,
52.3565360,4.8813756,Zigeunermonument - Hel en Vuur,artwork,memorial,,,,,Zigeunermonument (Sinti and Roma memorial)
52.3621482,4.8974048,Kokadorus,artwork,,,,,,
52.3613870,4.8643725,Annette's Bed & Breakfast,hotel,,,,,,
52.3818409,4.8433749,DIN 20,artwork,,,,,,metal sculpture by André Volten
52.3677947,4.9168804,Kraan Entrepotdok,attraction,yes,,,,,
52.3801989,4.8932881,B&B Barangay,guest_house,,,,,,
52.3740241,4.8979064,Borstplaat,artwork,,,,,,
52.3741786,4.8974056,Belle,artwork,memorial,,,,,
52.3652800,4.8857970,Acostar Hotel,hotel,,,,,,
52.3642580,4.8993530,Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht,guest_house,,,,christian,,
52.3590276,4.9027352,Hotel Iris,hotel,,,,,,
52.3590517,4.8992370,La demeure humaine,artwork,,,,,,
52.3601503,4.8987363,,artwork,,,,,,
52.3620918,4.8945086,Prinsengracht Hotel,hotel,,,,,,
52.3626095,4.9004849,Hotel Orlando,hotel,,,,,,
52.3486193,4.8931991,Hotel Okura Amsterdam,hotel,,,,,,
52.3766822,4.8963458,The Flying Pig Downtown,hostel,,,,,,
52.3761659,4.8995910,Hotel Bar Internationaal,hotel,,pub,,,,
52.3505304,4.8703868,,artwork,,,,,,
52.3527190,4.8617802,Hotel Wilhelmina,hotel,,,,,,
52.3625459,4.8813222,Arthur van Schendel,artwork,,,,,,
52.3579615,4.9007140,Ibis Styles Amsterdam Amstel,hotel,,,,,,
52.3780697,4.8965820,Ibis Styles - Amsterdam Central Station,hotel,,,,,,
52.3755772,4.8996657,Leger des Heilsmuseum,museum,,,,,,
52.3630251,4.8858418,Apartment Vermeer,guest_house,,,,,,Bed and Breakfast
52.3712742,4.8901170,Nova Hotel,hotel,,,,,,
52.3706116,4.8885734,Estheréa,hotel,,,,,,
52.3695598,4.9040064,Gassan Diamonds,attraction,,,,,,
52.3678325,4.8676468,P.W. Janssen,artwork,memorial,,,,,
52.3512350,4.8411625,XO Hotel Couture,hotel,,,,,,
52.3709669,4.8564454,Hund-bank,artwork,memorial,bench,,,,zitbank (social sofa) opgedragen aan Fred Hund.
52.3701343,4.8886513,The Tea Rat Theepottenmuseum,museum,,,,,,
52.3702059,4.8919252,Nieuwzijds Kapel,attraction,yes,,,,,
52.3712304,4.8977104,Walenpoortje,attraction,,,,,,
52.3601929,4.9013061,Bezoekerscentrum De Nederlandse Bank,information,,,,,,
52.3777352,4.9103412,Maan over Ameland,artwork,,,,,,
52.3636914,4.8808218,Lovers canal Cruises,attraction,,,,,,
52.3761695,4.8945140,Inntel Hotels Amsterdam Centre,hotel,,,,,,
52.3573198,4.8908781,Kompas,artwork,,,,,,mosaic around wall
52.3582092,4.8914313,Amsterdam canal cruises,attraction,,,,,,
52.3466254,4.8518517,,picnic_site,,,,,,
52.3600940,4.8820860,Max Brown Hotel Museum Square,hotel,,,,,,
52.3480424,4.9114062,,artwork,,,,,,
52.3603261,4.8858876,,artwork,,,,,,
52.3600452,4.8863332,,artwork,,,,,,
52.3606653,4.8852769,,artwork,,,,,,
52.3607374,4.8850596,,artwork,,,,,,
52.3605425,4.8851991,,artwork,,,,,,
52.3606654,4.8851147,Mercurius,artwork,,,,,,
52.3602526,4.8840967,,artwork,,,,,,
52.3602264,4.8841477,,artwork,,,,,,
52.3602854,4.8840323,,artwork,,,,,,
52.3603149,4.8839546,,artwork,,,,,,
52.3602558,4.8838044,,artwork,,,,,,
52.3687772,4.8890267,Het Lieverdje,artwork,,,,,,
52.3861152,4.8835659,Apentafel,artwork,,,,,,
52.3577632,4.8738348,Hotel Atlas Vondelpark,hotel,,,,,,
52.3674542,4.8862097,The Fault In Our Stars Bench,attraction,,bench,,,,The famous bench in The Fault in Our Stars
52.3764135,4.8981659,Stromma Open Boat Tours,attraction,,,,,,
52.3763021,4.8980264,Stromma NL,attraction,,,,,,
52.3761892,4.8978708,Stromma NL,attraction,,,,,,
52.3760909,4.8976803,,attraction,,,,,,
